id	incident_key	option_key	value
27273044	sw_foreign_army_vik_reg_cathair_domnaill	GEN_CND_OWNS	
27273045	sw_foreign_army_vik_reg_cell_alaid	GEN_TARGET_REGION	
27273046	sw_foreign_army_vik_reg_cell_alaid	GEN_CND_REGION	vik_reg_cell_alaid
27273047	sw_foreign_army_vik_reg_cell_alaid	VAR_CHANCE	100
27273048	sw_foreign_army_vik_reg_cell_alaid	GEN_CND_OWNS	
27273049	sw_foreign_army_vik_reg_cell_cainning	GEN_TARGET_REGION	
27273050	sw_foreign_army_vik_reg_cell_cainning	GEN_CND_REGION	vik_reg_cell_cainning
27273051	sw_foreign_army_vik_reg_cell_cainning	VAR_CHANCE	100
27273052	sw_foreign_army_vik_reg_cell_cainning	GEN_CND_OWNS	
27273053	sw_foreign_army_vik_reg_cell_daltain	GEN_TARGET_REGION	
27273054	sw_foreign_army_vik_reg_cell_daltain	GEN_CND_REGION	vik_reg_cell_daltain
27273055	sw_foreign_army_vik_reg_cell_daltain	VAR_CHANCE	100
27273056	sw_foreign_army_vik_reg_cell_daltain	GEN_CND_OWNS	
27273057	sw_foreign_army_vik_reg_cell_maic_aeda	GEN_TARGET_REGION	
27273058	sw_foreign_army_vik_reg_cell_maic_aeda	GEN_CND_REGION	vik_reg_cell_maic_aeda
27273059	sw_foreign_army_vik_reg_cell_maic_aeda	VAR_CHANCE	100
27273060	sw_foreign_army_vik_reg_cell_maic_aeda	GEN_CND_OWNS	
27273061	sw_foreign_army_vik_reg_cell_mor	GEN_TARGET_REGION	
27273062	sw_foreign_army_vik_reg_cell_mor	GEN_CND_REGION	vik_reg_cell_mor
27273063	sw_foreign_army_vik_reg_cell_mor	VAR_CHANCE	100
27273064	sw_foreign_army_vik_reg_cell_mor	GEN_CND_OWNS	
27273065	sw_foreign_army_vik_reg_celmeresfort	GEN_TARGET_REGION	
27273066	sw_foreign_army_vik_reg_celmeresfort	GEN_CND_REGION	vik_reg_celmeresfort
27273067	sw_foreign_army_vik_reg_celmeresfort	VAR_CHANCE	100
27273068	sw_foreign_army_vik_reg_celmeresfort	GEN_CND_OWNS	
27273069	sw_foreign_army_vik_reg_cenannas	GEN_TARGET_REGION	
27273070	sw_foreign_army_vik_reg_cenannas	GEN_CND_REGION	vik_reg_cenannas
27273071	sw_foreign_army_vik_reg_cenannas	VAR_CHANCE	100
27273072	sw_foreign_army_vik_reg_cenannas	GEN_CND_OWNS	
27273073	sw_foreign_army_vik_reg_cenn_rigmonid	GEN_TARGET_REGION	
27273074	sw_foreign_army_vik_reg_cenn_rigmonid	GEN_CND_REGION	vik_reg_cenn_rigmonid
27273075	sw_foreign_army_vik_reg_cenn_rigmonid	VAR_CHANCE	100
27273076	sw_foreign_army_vik_reg_cenn_rigmonid	GEN_CND_OWNS	
27273077	sw_foreign_army_vik_reg_cherchebi	GEN_TARGET_REGION	
27273078	sw_foreign_army_vik_reg_cherchebi	GEN_CND_REGION	vik_reg_cherchebi
27273079	sw_foreign_army_vik_reg_cherchebi	VAR_CHANCE	100
27273080	sw_foreign_army_vik_reg_cherchebi	GEN_CND_OWNS	
27273081	sw_foreign_army_vik_reg_cirenceaster	GEN_TARGET_REGION	
27273082	sw_foreign_army_vik_reg_cirenceaster	GEN_CND_REGION	vik_reg_cirenceaster
27273083	sw_foreign_army_vik_reg_cirenceaster	VAR_CHANCE	100
27273084	sw_foreign_army_vik_reg_cirenceaster	GEN_CND_OWNS	
27273085	sw_foreign_army_vik_reg_cissanbyrig	GEN_TARGET_REGION	
27273086	sw_foreign_army_vik_reg_cissanbyrig	GEN_CND_REGION	vik_reg_cissanbyrig
27273087	sw_foreign_army_vik_reg_cissanbyrig	VAR_CHANCE	100
27273088	sw_foreign_army_vik_reg_cissanbyrig	GEN_CND_OWNS	
27273089	sw_foreign_army_vik_reg_clocher	GEN_TARGET_REGION	
27273090	sw_foreign_army_vik_reg_clocher	GEN_CND_REGION	vik_reg_clocher
27273091	sw_foreign_army_vik_reg_clocher	VAR_CHANCE	100
27273092	sw_foreign_army_vik_reg_clocher	GEN_CND_OWNS	
27273093	sw_foreign_army_vik_reg_cluain	GEN_TARGET_REGION	
27273094	sw_foreign_army_vik_reg_cluain	GEN_CND_REGION	vik_reg_cluain
27273095	sw_foreign_army_vik_reg_cluain	VAR_CHANCE	100
27273096	sw_foreign_army_vik_reg_cluain	GEN_CND_OWNS	
27273097	sw_foreign_army_vik_reg_cluain_eoais	GEN_TARGET_REGION	
27273098	sw_foreign_army_vik_reg_cluain_eoais	GEN_CND_REGION	vik_reg_cluain_eoais
27273099	sw_foreign_army_vik_reg_cluain_eoais	VAR_CHANCE	100
27273100	sw_foreign_army_vik_reg_cluain_eoais	GEN_CND_OWNS	
27273101	sw_foreign_army_vik_reg_cluain_iraird	GEN_TARGET_REGION	
27273102	sw_foreign_army_vik_reg_cluain_iraird	GEN_CND_REGION	vik_reg_cluain_iraird
27273103	sw_foreign_army_vik_reg_cluain_iraird	VAR_CHANCE	100
27273104	sw_foreign_army_vik_reg_cluain_iraird	GEN_CND_OWNS	
27273105	sw_foreign_army_vik_reg_cluain_mac_nois	GEN_TARGET_REGION	
27273106	sw_foreign_army_vik_reg_cluain_mac_nois	GEN_CND_REGION	vik_reg_cluain_mac_nois
27273107	sw_foreign_army_vik_reg_cluain_mac_nois	VAR_CHANCE	100
27273108	sw_foreign_army_vik_reg_cluain_mac_nois	GEN_CND_OWNS	
27273109	sw_foreign_army_vik_reg_cluain_mor	GEN_TARGET_REGION	
27273110	sw_foreign_army_vik_reg_cluain_mor	GEN_CND_REGION	vik_reg_cluain_mor
27273111	sw_foreign_army_vik_reg_cluain_mor	VAR_CHANCE	100
27273112	sw_foreign_army_vik_reg_cluain_mor	GEN_CND_OWNS	
27273113	sw_foreign_army_vik_reg_cnodba	GEN_TARGET_REGION	
27273114	sw_foreign_army_vik_reg_cnodba	GEN_CND_REGION	vik_reg_cnodba
27273115	sw_foreign_army_vik_reg_cnodba	VAR_CHANCE	100
27273116	sw_foreign_army_vik_reg_cnodba	GEN_CND_OWNS	
27273117	sw_foreign_army_vik_reg_coinnire	GEN_TARGET_REGION	
27273118	sw_foreign_army_vik_reg_coinnire	GEN_CND_REGION	vik_reg_coinnire
27273119	sw_foreign_army_vik_reg_coinnire	VAR_CHANCE	100
27273120	sw_foreign_army_vik_reg_coinnire	GEN_CND_OWNS	
27273121	sw_foreign_army_vik_reg_coldingaham	GEN_TARGET_REGION	
27273122	sw_foreign_army_vik_reg_coldingaham	GEN_CND_REGION	vik_reg_coldingaham
27273123	sw_foreign_army_vik_reg_coldingaham	VAR_CHANCE	100
27273124	sw_foreign_army_vik_reg_coldingaham	GEN_CND_OWNS	
27273125	sw_foreign_army_vik_reg_cridiatune	GEN_TARGET_REGION	
27273126	sw_foreign_army_vik_reg_cridiatune	GEN_CND_REGION	vik_reg_cridiatune
27273127	sw_foreign_army_vik_reg_cridiatune	VAR_CHANCE	100
27273128	sw_foreign_army_vik_reg_cridiatune	GEN_CND_OWNS	
27273129	sw_foreign_army_vik_reg_dacor	GEN_TARGET_REGION	
27273130	sw_foreign_army_vik_reg_dacor	GEN_CND_REGION	vik_reg_dacor
27273131	sw_foreign_army_vik_reg_dacor	VAR_CHANCE	100
27273132	sw_foreign_army_vik_reg_dacor	GEN_CND_OWNS	
27273133	sw_foreign_army_vik_reg_dear	GEN_TARGET_REGION	
27273134	sw_foreign_army_vik_reg_dear	GEN_CND_REGION	vik_reg_dear
27273135	sw_foreign_army_vik_reg_dear	VAR_CHANCE	100
27273136	sw_foreign_army_vik_reg_dear	GEN_CND_OWNS	
27273137	sw_foreign_army_vik_reg_deoraby	GEN_TARGET_REGION	
27273138	sw_foreign_army_vik_reg_deoraby	GEN_CND_REGION	vik_reg_deoraby
27273139	sw_foreign_army_vik_reg_deoraby	VAR_CHANCE	100
27273140	sw_foreign_army_vik_reg_deoraby	GEN_CND_OWNS	
27273141	sw_foreign_army_vik_reg_din_prys	GEN_TARGET_REGION	
27273142	sw_foreign_army_vik_reg_din_prys	GEN_CND_REGION	vik_reg_din_prys
27273143	sw_foreign_army_vik_reg_din_prys	VAR_CHANCE	100
27273144	sw_foreign_army_vik_reg_din_prys	GEN_CND_OWNS	
27273145	sw_foreign_army_vik_reg_dinas_powis	GEN_TARGET_REGION	
27273146	sw_foreign_army_vik_reg_dinas_powis	GEN_CND_REGION	vik_reg_dinas_powis
27273147	sw_foreign_army_vik_reg_dinas_powis	VAR_CHANCE	100
27273148	sw_foreign_army_vik_reg_dinas_powis	GEN_CND_OWNS	
27273149	sw_foreign_army_vik_reg_dofere	GEN_TARGET_REGION	
27273150	sw_foreign_army_vik_reg_dofere	GEN_CND_REGION	vik_reg_dofere
27273151	sw_foreign_army_vik_reg_dofere	VAR_CHANCE	100
27273152	sw_foreign_army_vik_reg_dofere	GEN_CND_OWNS	
27273153	sw_foreign_army_vik_reg_domuc	GEN_TARGET_REGION	
27273154	sw_foreign_army_vik_reg_domuc	GEN_CND_REGION	vik_reg_domuc
27273155	sw_foreign_army_vik_reg_domuc	VAR_CHANCE	100
27273156	sw_foreign_army_vik_reg_domuc	GEN_CND_OWNS	
27273157	sw_foreign_army_vik_reg_doneceaster	GEN_TARGET_REGION	
27273158	sw_foreign_army_vik_reg_doneceaster	GEN_CND_REGION	vik_reg_doneceaster
27273159	sw_foreign_army_vik_reg_doneceaster	VAR_CHANCE	100
27273160	sw_foreign_army_vik_reg_doneceaster	GEN_CND_OWNS	
27273161	sw_foreign_army_vik_reg_dor	GEN_TARGET_REGION	
27273162	sw_foreign_army_vik_reg_dor	GEN_CND_REGION	vik_reg_dor
27273163	sw_foreign_army_vik_reg_dor	VAR_CHANCE	100
27273164	sw_foreign_army_vik_reg_dor	GEN_CND_OWNS	
27273165	sw_foreign_army_vik_reg_drayton	GEN_TARGET_REGION	
27273166	sw_foreign_army_vik_reg_drayton	GEN_CND_REGION	vik_reg_drayton
27273167	sw_foreign_army_vik_reg_drayton	VAR_CHANCE	100
27273168	sw_foreign_army_vik_reg_drayton	GEN_CND_OWNS	
27273169	sw_foreign_army_vik_reg_druim_collachair	GEN_TARGET_REGION	
27273170	sw_foreign_army_vik_reg_druim_collachair	GEN_CND_REGION	vik_reg_druim_collachair
27273171	sw_foreign_army_vik_reg_druim_collachair	VAR_CHANCE	100
27273172	sw_foreign_army_vik_reg_druim_collachair	GEN_CND_OWNS	
27273173	sw_foreign_army_vik_reg_dugannu	GEN_TARGET_REGION	
27273174	sw_foreign_army_vik_reg_dugannu	GEN_CND_REGION	vik_reg_dugannu
27273175	sw_foreign_army_vik_reg_dugannu	VAR_CHANCE	100
27273176	sw_foreign_army_vik_reg_dugannu	GEN_CND_OWNS	
27273177	sw_foreign_army_vik_reg_dun_aberte	GEN_TARGET_REGION	
27273178	sw_foreign_army_vik_reg_dun_aberte	GEN_CND_REGION	vik_reg_dun_aberte
27273179	sw_foreign_army_vik_reg_dun_aberte	VAR_CHANCE	100
27273180	sw_foreign_army_vik_reg_dun_aberte	GEN_CND_OWNS	
27273181	sw_foreign_army_vik_reg_dun_beccan	GEN_TARGET_REGION	
27273182	sw_foreign_army_vik_reg_dun_beccan	GEN_CND_REGION	vik_reg_dun_beccan
27273183	sw_foreign_army_vik_reg_dun_beccan	VAR_CHANCE	100
27273184	sw_foreign_army_vik_reg_dun_beccan	GEN_CND_OWNS	
27273185	sw_foreign_army_vik_reg_dun_blann	GEN_TARGET_REGION	
27273186	sw_foreign_army_vik_reg_dun_blann	GEN_CND_REGION	vik_reg_dun_blann
27273187	sw_foreign_army_vik_reg_dun_blann	VAR_CHANCE	100
27273188	sw_foreign_army_vik_reg_dun_blann	GEN_CND_OWNS	
27273189	sw_foreign_army_vik_reg_dun_cailden	GEN_TARGET_REGION	
27273190	sw_foreign_army_vik_reg_dun_cailden	GEN_CND_REGION	vik_reg_dun_cailden
27273191	sw_foreign_army_vik_reg_dun_cailden	VAR_CHANCE	100
27273192	sw_foreign_army_vik_reg_dun_cailden	GEN_CND_OWNS	
27273193	sw_foreign_army_vik_reg_dun_domnaill	GEN_TARGET_REGION	
27273194	sw_foreign_army_vik_reg_dun_domnaill	GEN_CND_REGION	vik_reg_dun_domnaill
27273195	sw_foreign_army_vik_reg_dun_domnaill	VAR_CHANCE	100
27273196	sw_foreign_army_vik_reg_dun_domnaill	GEN_CND_OWNS	
27273197	sw_foreign_army_vik_reg_dun_duirn	GEN_TARGET_REGION	
27273198	sw_foreign_army_vik_reg_dun_duirn	GEN_CND_REGION	vik_reg_dun_duirn
27273199	sw_foreign_army_vik_reg_dun_duirn	VAR_CHANCE	100
27273200	sw_foreign_army_vik_reg_dun_duirn	GEN_CND_OWNS	
27273201	sw_foreign_army_vik_reg_dun_eachainn	GEN_TARGET_REGION	
27273202	sw_foreign_army_vik_reg_dun_eachainn	GEN_CND_REGION	vik_reg_dun_eachainn
27273203	sw_foreign_army_vik_reg_dun_eachainn	VAR_CHANCE	100
27273204	sw_foreign_army_vik_reg_dun_eachainn	GEN_CND_OWNS	
27273205	sw_foreign_army_vik_reg_dun_na_ngall	GEN_TARGET_REGION	
27273206	sw_foreign_army_vik_reg_dun_na_ngall	GEN_CND_REGION	vik_reg_dun_na_ngall
27273207	sw_foreign_army_vik_reg_dun_na_ngall	VAR_CHANCE	100
27273208	sw_foreign_army_vik_reg_dun_na_ngall	GEN_CND_OWNS	
27273209	sw_foreign_army_vik_reg_dun_nechtain	GEN_TARGET_REGION	
27273210	sw_foreign_army_vik_reg_dun_nechtain	GEN_CND_REGION	vik_reg_dun_nechtain
27273211	sw_foreign_army_vik_reg_dun_nechtain	VAR_CHANCE	100
27273212	sw_foreign_army_vik_reg_dun_nechtain	GEN_CND_OWNS	
27273213	sw_foreign_army_vik_reg_dun_ollaig	GEN_TARGET_REGION	
27273214	sw_foreign_army_vik_reg_dun_ollaig	GEN_CND_REGION	vik_reg_dun_ollaig
27273215	sw_foreign_army_vik_reg_dun_ollaig	VAR_CHANCE	100
27273216	sw_foreign_army_vik_reg_dun_ollaig	GEN_CND_OWNS	
27273217	sw_foreign_army_vik_reg_dunholm	GEN_TARGET_REGION	
27273218	sw_foreign_army_vik_reg_dunholm	GEN_CND_REGION	vik_reg_dunholm
27273219	sw_foreign_army_vik_reg_dunholm	VAR_CHANCE	100
27273220	sw_foreign_army_vik_reg_dunholm	GEN_CND_OWNS	
27273221	sw_foreign_army_vik_reg_dynbaer	GEN_TARGET_REGION	
27273222	sw_foreign_army_vik_reg_dynbaer	GEN_CND_REGION	vik_reg_dynbaer
27273223	sw_foreign_army_vik_reg_dynbaer	VAR_CHANCE	100
27273224	sw_foreign_army_vik_reg_dynbaer	GEN_CND_OWNS	
27273225	sw_foreign_army_vik_reg_earmutha	GEN_TARGET_REGION	
27273226	sw_foreign_army_vik_reg_earmutha	GEN_CND_REGION	vik_reg_earmutha
27273227	sw_foreign_army_vik_reg_earmutha	VAR_CHANCE	100
27273228	sw_foreign_army_vik_reg_earmutha	GEN_CND_OWNS	
27273229	sw_foreign_army_vik_reg_ebbesham	GEN_TARGET_REGION	
27273230	sw_foreign_army_vik_reg_ebbesham	GEN_CND_REGION	vik_reg_ebbesham
27273231	sw_foreign_army_vik_reg_ebbesham	VAR_CHANCE	100
27273232	sw_foreign_army_vik_reg_ebbesham	GEN_CND_OWNS	
27273233	sw_foreign_army_vik_reg_elig	GEN_TARGET_REGION	
27273234	sw_foreign_army_vik_reg_elig	GEN_CND_REGION	vik_reg_elig
27273235	sw_foreign_army_vik_reg_elig	VAR_CHANCE	100
27273236	sw_foreign_army_vik_reg_elig	GEN_CND_OWNS	
27273237	sw_foreign_army_vik_reg_eofesham	GEN_TARGET_REGION	
27273238	sw_foreign_army_vik_reg_eofesham	GEN_CND_REGION	vik_reg_eofesham
27273239	sw_foreign_army_vik_reg_eofesham	VAR_CHANCE	100
27273240	sw_foreign_army_vik_reg_eofesham	GEN_CND_OWNS	
27273241	sw_foreign_army_vik_reg_ethandun	GEN_TARGET_REGION	
27273242	sw_foreign_army_vik_reg_ethandun	GEN_CND_REGION	vik_reg_ethandun
27273243	sw_foreign_army_vik_reg_ethandun	VAR_CHANCE	100
27273244	sw_foreign_army_vik_reg_ethandun	GEN_CND_OWNS	
27273245	sw_foreign_army_vik_reg_ferna	GEN_TARGET_REGION	
27273246	sw_foreign_army_vik_reg_ferna	GEN_CND_REGION	vik_reg_ferna
27273247	sw_foreign_army_vik_reg_ferna	VAR_CHANCE	100
27273248	sw_foreign_army_vik_reg_ferna	GEN_CND_OWNS	
27273249	sw_foreign_army_vik_reg_flichesburg	GEN_TARGET_REGION	
27273250	sw_foreign_army_vik_reg_flichesburg	GEN_CND_REGION	vik_reg_flichesburg
27273251	sw_foreign_army_vik_reg_flichesburg	VAR_CHANCE	100
27273252	sw_foreign_army_vik_reg_flichesburg	GEN_CND_OWNS	
27273253	sw_foreign_army_vik_reg_forais	GEN_TARGET_REGION	
27273254	sw_foreign_army_vik_reg_forais	GEN_CND_REGION	vik_reg_forais
27273255	sw_foreign_army_vik_reg_forais	VAR_CHANCE	100
27273256	sw_foreign_army_vik_reg_forais	GEN_CND_OWNS	
27273257	sw_foreign_army_vik_reg_gipeswic	GEN_TARGET_REGION	
27273258	sw_foreign_army_vik_reg_gipeswic	GEN_CND_REGION	vik_reg_gipeswic
27273259	sw_foreign_army_vik_reg_gipeswic	VAR_CHANCE	100
27273260	sw_foreign_army_vik_reg_gipeswic	GEN_CND_OWNS	
27273261	sw_foreign_army_vik_reg_glastingburi	GEN_TARGET_REGION	
27273262	sw_foreign_army_vik_reg_glastingburi	GEN_CND_REGION	vik_reg_glastingburi
27273263	sw_foreign_army_vik_reg_glastingburi	VAR_CHANCE	100
27273264	sw_foreign_army_vik_reg_glastingburi	GEN_CND_OWNS	
27273265	sw_foreign_army_vik_reg_gleann_da_loch	GEN_TARGET_REGION	
27273266	sw_foreign_army_vik_reg_gleann_da_loch	GEN_CND_REGION	vik_reg_gleann_da_loch
27273267	sw_foreign_army_vik_reg_gleann_da_loch	VAR_CHANCE	100
27273268	sw_foreign_army_vik_reg_gleann_da_loch	GEN_CND_OWNS	
27273269	sw_foreign_army_vik_reg_guldeford	GEN_TARGET_REGION	
27273270	sw_foreign_army_vik_reg_guldeford	GEN_CND_REGION	vik_reg_guldeford
27273271	sw_foreign_army_vik_reg_guldeford	VAR_CHANCE	100
27273272	sw_foreign_army_vik_reg_guldeford	GEN_CND_OWNS	
27273273	sw_foreign_army_vik_reg_gyruum	GEN_TARGET_REGION	
27273274	sw_foreign_army_vik_reg_gyruum	GEN_CND_REGION	vik_reg_gyruum
27273275	sw_foreign_army_vik_reg_gyruum	VAR_CHANCE	100
27273276	sw_foreign_army_vik_reg_gyruum	GEN_CND_OWNS	
27273277	sw_foreign_army_vik_reg_hagustaldes	GEN_TARGET_REGION	
27273278	sw_foreign_army_vik_reg_hagustaldes	GEN_CND_REGION	vik_reg_hagustaldes
27273279	sw_foreign_army_vik_reg_hagustaldes	VAR_CHANCE	100
27273280	sw_foreign_army_vik_reg_hagustaldes	GEN_CND_OWNS	
27273281	sw_foreign_army_vik_reg_haverfordia	GEN_TARGET_REGION	
27273282	sw_foreign_army_vik_reg_haverfordia	GEN_CND_REGION	vik_reg_haverfordia
27273283	sw_foreign_army_vik_reg_haverfordia	VAR_CHANCE	100
27273284	sw_foreign_army_vik_reg_haverfordia	GEN_CND_OWNS	
27273285	sw_foreign_army_vik_reg_hereford	GEN_TARGET_REGION	
27273286	sw_foreign_army_vik_reg_hereford	GEN_CND_REGION	vik_reg_hereford
27273287	sw_foreign_army_vik_reg_hereford	VAR_CHANCE	100
27273288	sw_foreign_army_vik_reg_hereford	GEN_CND_OWNS	
27273289	sw_foreign_army_vik_reg_herutford	GEN_TARGET_REGION	
27273290	sw_foreign_army_vik_reg_herutford	GEN_CND_REGION	vik_reg_herutford
27273291	sw_foreign_army_vik_reg_herutford	VAR_CHANCE	100
27273292	sw_foreign_army_vik_reg_herutford	GEN_CND_OWNS	
27273293	sw_foreign_army_vik_reg_heslerton	GEN_TARGET_REGION	
27273294	sw_foreign_army_vik_reg_heslerton	GEN_CND_REGION	vik_reg_heslerton
27273295	sw_foreign_army_vik_reg_heslerton	VAR_CHANCE	100
27273296	sw_foreign_army_vik_reg_heslerton	GEN_CND_OWNS	
27273297	sw_foreign_army_vik_reg_hripum	GEN_TARGET_REGION	
27273298	sw_foreign_army_vik_reg_hripum	GEN_CND_REGION	vik_reg_hripum
27273299	sw_foreign_army_vik_reg_hripum	VAR_CHANCE	100
27273300	sw_foreign_army_vik_reg_hripum	GEN_CND_OWNS	
27273301	sw_foreign_army_vik_reg_huntandun	GEN_TARGET_REGION	
27273302	sw_foreign_army_vik_reg_huntandun	GEN_CND_REGION	vik_reg_huntandun
27273303	sw_foreign_army_vik_reg_huntandun	VAR_CHANCE	100
27273304	sw_foreign_army_vik_reg_huntandun	GEN_CND_OWNS	
27273305	sw_foreign_army_vik_reg_hwitan_aerne	GEN_TARGET_REGION	
27273306	sw_foreign_army_vik_reg_hwitan_aerne	GEN_CND_REGION	vik_reg_hwitan_aerne
27273307	sw_foreign_army_vik_reg_hwitan_aerne	VAR_CHANCE	100
27273308	sw_foreign_army_vik_reg_hwitan_aerne	GEN_CND_OWNS	
27273309	sw_foreign_army_vik_reg_imblech_ibair	GEN_TARGET_REGION	
27273310	sw_foreign_army_vik_reg_imblech_ibair	GEN_CND_REGION	vik_reg_imblech_ibair
27273311	sw_foreign_army_vik_reg_imblech_ibair	VAR_CHANCE	100
27273312	sw_foreign_army_vik_reg_imblech_ibair	GEN_CND_OWNS	
27273313	sw_foreign_army_vik_reg_inber_nise	GEN_TARGET_REGION	
27273314	sw_foreign_army_vik_reg_inber_nise	GEN_CND_REGION	vik_reg_inber_nise
27273315	sw_foreign_army_vik_reg_inber_nise	VAR_CHANCE	100
27273316	sw_foreign_army_vik_reg_inber_nise	GEN_CND_OWNS	
27273317	sw_foreign_army_vik_reg_inis_cathaigh	GEN_TARGET_REGION	
27273318	sw_foreign_army_vik_reg_inis_cathaigh	GEN_CND_REGION	vik_reg_inis_cathaigh
27273319	sw_foreign_army_vik_reg_inis_cathaigh	VAR_CHANCE	100
27273320	sw_foreign_army_vik_reg_inis_cathaigh	GEN_CND_OWNS	
27273321	sw_foreign_army_vik_reg_inis_patraic	GEN_TARGET_REGION	
27273322	sw_foreign_army_vik_reg_inis_patraic	GEN_CND_REGION	vik_reg_inis_patraic
27273323	sw_foreign_army_vik_reg_inis_patraic	VAR_CHANCE	100
27273324	sw_foreign_army_vik_reg_inis_patraic	GEN_CND_OWNS	
27273325	sw_foreign_army_vik_reg_laewe	GEN_TARGET_REGION	
27273326	sw_foreign_army_vik_reg_laewe	GEN_CND_REGION	vik_reg_laewe
27273327	sw_foreign_army_vik_reg_laewe	VAR_CHANCE	100
27273328	sw_foreign_army_vik_reg_laewe	GEN_CND_OWNS	
27273329	sw_foreign_army_vik_reg_lann_afan	GEN_TARGET_REGION	
27273330	sw_foreign_army_vik_reg_lann_afan	GEN_CND_REGION	vik_reg_lann_afan
27273331	sw_foreign_army_vik_reg_lann_afan	VAR_CHANCE	100
27273332	sw_foreign_army_vik_reg_lann_afan	GEN_CND_OWNS	
27273333	sw_foreign_army_vik_reg_lann_cors	GEN_TARGET_REGION	
27273334	sw_foreign_army_vik_reg_lann_cors	GEN_CND_REGION	vik_reg_lann_cors
27273335	sw_foreign_army_vik_reg_lann_cors	VAR_CHANCE	100
27273336	sw_foreign_army_vik_reg_lann_cors	GEN_CND_OWNS	
27273337	sw_foreign_army_vik_reg_lann_dewi	GEN_TARGET_REGION	
27273338	sw_foreign_army_vik_reg_lann_dewi	GEN_CND_REGION	vik_reg_lann_dewi
27273339	sw_foreign_army_vik_reg_lann_dewi	VAR_CHANCE	100
27273340	sw_foreign_army_vik_reg_lann_dewi	GEN_CND_OWNS	
27273341	sw_foreign_army_vik_reg_lann_idloes	GEN_TARGET_REGION	
27273342	sw_foreign_army_vik_reg_lann_idloes	GEN_CND_REGION	vik_reg_lann_idloes
27273343	sw_foreign_army_vik_reg_lann_idloes	VAR_CHANCE	100
27273344	sw_foreign_army_vik_reg_lann_idloes	GEN_CND_OWNS	
27273345	sw_foreign_army_vik_reg_lann_ildut	GEN_TARGET_REGION	
27273346	sw_foreign_army_vik_reg_lann_ildut	GEN_CND_REGION	vik_reg_lann_ildut
27273347	sw_foreign_army_vik_reg_lann_ildut	VAR_CHANCE	100
27273348	sw_foreign_army_vik_reg_lann_ildut	GEN_CND_OWNS	
27273349	sw_foreign_army_vik_reg_lann_padarn	GEN_TARGET_REGION	
27273350	sw_foreign_army_vik_reg_lann_padarn	GEN_CND_REGION	vik_reg_lann_padarn
27273351	sw_foreign_army_vik_reg_lann_padarn	VAR_CHANCE	100
27273352	sw_foreign_army_vik_reg_lann_padarn	GEN_CND_OWNS	
27273353	sw_foreign_army_vik_reg_latharn	GEN_TARGET_REGION	
27273354	sw_foreign_army_vik_reg_latharn	GEN_CND_REGION	vik_reg_latharn
27273355	sw_foreign_army_vik_reg_latharn	VAR_CHANCE	100
27273356	sw_foreign_army_vik_reg_latharn	GEN_CND_OWNS	
27273357	sw_foreign_army_vik_reg_latharna	GEN_TARGET_REGION	
27273358	sw_foreign_army_vik_reg_latharna	GEN_CND_REGION	vik_reg_latharna
27273359	sw_foreign_army_vik_reg_latharna	VAR_CHANCE	100
27273360	sw_foreign_army_vik_reg_latharna	GEN_CND_OWNS	
27273361	sw_foreign_army_vik_reg_licetfelda	GEN_TARGET_REGION	
27273362	sw_foreign_army_vik_reg_licetfelda	GEN_CND_REGION	vik_reg_licetfelda
27273363	sw_foreign_army_vik_reg_licetfelda	VAR_CHANCE	100
27273364	sw_foreign_army_vik_reg_licetfelda	GEN_CND_OWNS	
27273365	sw_foreign_army_vik_reg_ligeraceaster	GEN_TARGET_REGION	
27273366	sw_foreign_army_vik_reg_ligeraceaster	GEN_CND_REGION	vik_reg_ligeraceaster
27273367	sw_foreign_army_vik_reg_ligeraceaster	VAR_CHANCE	100
27273368	sw_foreign_army_vik_reg_ligeraceaster	GEN_CND_OWNS	
27273369	sw_foreign_army_vik_reg_linns	GEN_TARGET_REGION	
27273370	sw_foreign_army_vik_reg_linns	GEN_CND_REGION	vik_reg_linns
27273371	sw_foreign_army_vik_reg_linns	VAR_CHANCE	100
27273372	sw_foreign_army_vik_reg_linns	GEN_CND_OWNS	
27273373	sw_foreign_army_vik_reg_lis_mor	GEN_TARGET_REGION	
27273374	sw_foreign_army_vik_reg_lis_mor	GEN_CND_REGION	vik_reg_lis_mor
27273375	sw_foreign_army_vik_reg_lis_mor	VAR_CHANCE	100
27273376	sw_foreign_army_vik_reg_lis_mor	GEN_CND_OWNS	
27273377	sw_foreign_army_vik_reg_liwtune	GEN_TARGET_REGION	
27273378	sw_foreign_army_vik_reg_liwtune	GEN_CND_REGION	vik_reg_liwtune
27273379	sw_foreign_army_vik_reg_liwtune	VAR_CHANCE	100
27273380	sw_foreign_army_vik_reg_liwtune	GEN_CND_OWNS	
27273381	sw_foreign_army_vik_reg_loch_gabhair	GEN_TARGET_REGION	
27273382	sw_foreign_army_vik_reg_loch_gabhair	GEN_CND_REGION	vik_reg_loch_gabhair
27273383	sw_foreign_army_vik_reg_loch_gabhair	VAR_CHANCE	100
27273384	sw_foreign_army_vik_reg_loch_gabhair	GEN_CND_OWNS	
27273385	sw_foreign_army_vik_reg_loch_raich	GEN_TARGET_REGION	
27273386	sw_foreign_army_vik_reg_loch_raich	GEN_CND_REGION	vik_reg_loch_raich
27273387	sw_foreign_army_vik_reg_loch_raich	VAR_CHANCE	100
