id	dilemma_key	option_key	value
27273028	sw_foreign_oaths_vik_reg_dun_att	GEN_CND_OWNS	
27273029	sw_foreign_oaths_vik_reg_dun_foither	GEN_TARGET_REGION	
27273030	sw_foreign_oaths_vik_reg_dun_foither	GEN_CND_REGION	vik_reg_dun_foither
27273031	sw_foreign_oaths_vik_reg_dun_foither	VAR_CHANCE	100
27273032	sw_foreign_oaths_vik_reg_dun_foither	GEN_CND_OWNS	
27273033	sw_foreign_oaths_vik_reg_dun_patraic	GEN_TARGET_REGION	
27273034	sw_foreign_oaths_vik_reg_dun_patraic	GEN_CND_REGION	vik_reg_dun_patraic
27273035	sw_foreign_oaths_vik_reg_dun_patraic	VAR_CHANCE	100
27273036	sw_foreign_oaths_vik_reg_dun_patraic	GEN_CND_OWNS	
27273037	sw_foreign_oaths_vik_reg_dun_sebuirgi	GEN_TARGET_REGION	
27273038	sw_foreign_oaths_vik_reg_dun_sebuirgi	GEN_CND_REGION	vik_reg_dun_sebuirgi
27273039	sw_foreign_oaths_vik_reg_dun_sebuirgi	VAR_CHANCE	100
27273040	sw_foreign_oaths_vik_reg_dun_sebuirgi	GEN_CND_OWNS	
27273041	sw_foreign_oaths_vik_reg_dyflin	GEN_TARGET_REGION	
27273042	sw_foreign_oaths_vik_reg_dyflin	GEN_CND_REGION	vik_reg_dyflin
27273043	sw_foreign_oaths_vik_reg_dyflin	VAR_CHANCE	100
27273044	sw_foreign_oaths_vik_reg_dyflin	GEN_CND_OWNS	
27273045	sw_foreign_oaths_vik_reg_eidenburg	GEN_TARGET_REGION	
27273046	sw_foreign_oaths_vik_reg_eidenburg	GEN_CND_REGION	vik_reg_eidenburg
27273047	sw_foreign_oaths_vik_reg_eidenburg	VAR_CHANCE	100
27273048	sw_foreign_oaths_vik_reg_eidenburg	GEN_CND_OWNS	
27273049	sw_foreign_oaths_vik_reg_eoferwic	GEN_TARGET_REGION	
27273050	sw_foreign_oaths_vik_reg_eoferwic	GEN_CND_REGION	vik_reg_eoferwic
27273051	sw_foreign_oaths_vik_reg_eoferwic	VAR_CHANCE	100
27273052	sw_foreign_oaths_vik_reg_eoferwic	GEN_CND_OWNS	
27273053	sw_foreign_oaths_vik_reg_exanceaster	GEN_TARGET_REGION	
27273054	sw_foreign_oaths_vik_reg_exanceaster	GEN_CND_REGION	vik_reg_exanceaster
27273055	sw_foreign_oaths_vik_reg_exanceaster	VAR_CHANCE	100
27273056	sw_foreign_oaths_vik_reg_exanceaster	GEN_CND_OWNS	
27273057	sw_foreign_oaths_vik_reg_gleawceaster	GEN_TARGET_REGION	
27273058	sw_foreign_oaths_vik_reg_gleawceaster	GEN_CND_REGION	vik_reg_gleawceaster
27273059	sw_foreign_oaths_vik_reg_gleawceaster	VAR_CHANCE	100
27273060	sw_foreign_oaths_vik_reg_gleawceaster	GEN_CND_OWNS	
27273061	sw_foreign_oaths_vik_reg_grantabrycg	GEN_TARGET_REGION	
27273062	sw_foreign_oaths_vik_reg_grantabrycg	GEN_CND_REGION	vik_reg_grantabrycg
27273063	sw_foreign_oaths_vik_reg_grantabrycg	VAR_CHANCE	100
27273064	sw_foreign_oaths_vik_reg_grantabrycg	GEN_CND_OWNS	
27273065	sw_foreign_oaths_vik_reg_grianan_aileach	GEN_TARGET_REGION	
27273066	sw_foreign_oaths_vik_reg_grianan_aileach	GEN_CND_REGION	vik_reg_grianan_aileach
27273067	sw_foreign_oaths_vik_reg_grianan_aileach	VAR_CHANCE	100
27273068	sw_foreign_oaths_vik_reg_grianan_aileach	GEN_CND_OWNS	
27273069	sw_foreign_oaths_vik_reg_guvan	GEN_TARGET_REGION	
27273070	sw_foreign_oaths_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27273071	sw_foreign_oaths_vik_reg_guvan	VAR_CHANCE	100
27273072	sw_foreign_oaths_vik_reg_guvan	GEN_CND_OWNS	
27273073	sw_foreign_oaths_vik_reg_haestingas	GEN_TARGET_REGION	
27273074	sw_foreign_oaths_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27273075	sw_foreign_oaths_vik_reg_haestingas	VAR_CHANCE	100
27273076	sw_foreign_oaths_vik_reg_haestingas	GEN_CND_OWNS	
27273077	sw_foreign_oaths_vik_reg_hlymrekr	GEN_TARGET_REGION	
27273078	sw_foreign_oaths_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27273079	sw_foreign_oaths_vik_reg_hlymrekr	VAR_CHANCE	100
27273080	sw_foreign_oaths_vik_reg_hlymrekr	GEN_CND_OWNS	
27273081	sw_foreign_oaths_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27273082	sw_foreign_oaths_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27273083	sw_foreign_oaths_vik_reg_inis_faithlenn	VAR_CHANCE	100
27273084	sw_foreign_oaths_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27273085	sw_foreign_oaths_vik_reg_ioua	GEN_TARGET_REGION	
27273086	sw_foreign_oaths_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27273087	sw_foreign_oaths_vik_reg_ioua	VAR_CHANCE	100
27273088	sw_foreign_oaths_vik_reg_ioua	GEN_CND_OWNS	
27273089	sw_foreign_oaths_vik_reg_lindcylne	GEN_TARGET_REGION	
27273090	sw_foreign_oaths_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27273091	sw_foreign_oaths_vik_reg_lindcylne	VAR_CHANCE	100
27273092	sw_foreign_oaths_vik_reg_lindcylne	GEN_CND_OWNS	
27273093	sw_foreign_oaths_vik_reg_loidis	GEN_TARGET_REGION	
27273094	sw_foreign_oaths_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27273095	sw_foreign_oaths_vik_reg_loidis	VAR_CHANCE	100
27273096	sw_foreign_oaths_vik_reg_loidis	GEN_CND_OWNS	
27273097	sw_foreign_oaths_vik_reg_lunden	GEN_TARGET_REGION	
27273098	sw_foreign_oaths_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27273099	sw_foreign_oaths_vik_reg_lunden	VAR_CHANCE	100
27273100	sw_foreign_oaths_vik_reg_lunden	GEN_CND_OWNS	
27273101	sw_foreign_oaths_vik_reg_mameceaster	GEN_TARGET_REGION	
27273102	sw_foreign_oaths_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27273103	sw_foreign_oaths_vik_reg_mameceaster	VAR_CHANCE	100
27273104	sw_foreign_oaths_vik_reg_mameceaster	GEN_CND_OWNS	
27273105	sw_foreign_oaths_vik_reg_nas	GEN_TARGET_REGION	
27273106	sw_foreign_oaths_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27273107	sw_foreign_oaths_vik_reg_nas	VAR_CHANCE	100
27273108	sw_foreign_oaths_vik_reg_nas	GEN_CND_OWNS	
27273109	sw_foreign_oaths_vik_reg_northhamtun	GEN_TARGET_REGION	
27273110	sw_foreign_oaths_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
27273111	sw_foreign_oaths_vik_reg_northhamtun	VAR_CHANCE	100
27273112	sw_foreign_oaths_vik_reg_northhamtun	GEN_CND_OWNS	
27273113	sw_foreign_oaths_vik_reg_northwic	GEN_TARGET_REGION	
27273114	sw_foreign_oaths_vik_reg_northwic	GEN_CND_REGION	vik_reg_northwic
27273115	sw_foreign_oaths_vik_reg_northwic	VAR_CHANCE	100
27273116	sw_foreign_oaths_vik_reg_northwic	GEN_CND_OWNS	
27273117	sw_foreign_oaths_vik_reg_rath_cruachan	GEN_TARGET_REGION	
27273118	sw_foreign_oaths_vik_reg_rath_cruachan	GEN_CND_REGION	vik_reg_rath_cruachan
27273119	sw_foreign_oaths_vik_reg_rath_cruachan	VAR_CHANCE	100
27273120	sw_foreign_oaths_vik_reg_rath_cruachan	GEN_CND_OWNS	
27273121	sw_foreign_oaths_vik_reg_rendlesham	GEN_TARGET_REGION	
27273122	sw_foreign_oaths_vik_reg_rendlesham	GEN_CND_REGION	vik_reg_rendlesham
27273123	sw_foreign_oaths_vik_reg_rendlesham	VAR_CHANCE	100
27273124	sw_foreign_oaths_vik_reg_rendlesham	GEN_CND_OWNS	
27273125	sw_foreign_oaths_vik_reg_scoan	GEN_TARGET_REGION	
27273126	sw_foreign_oaths_vik_reg_scoan	GEN_CND_REGION	vik_reg_scoan
27273127	sw_foreign_oaths_vik_reg_scoan	VAR_CHANCE	100
27273128	sw_foreign_oaths_vik_reg_scoan	GEN_CND_OWNS	
27273129	sw_foreign_oaths_vik_reg_seolesigge	GEN_TARGET_REGION	
27273130	sw_foreign_oaths_vik_reg_seolesigge	GEN_CND_REGION	vik_reg_seolesigge
27273131	sw_foreign_oaths_vik_reg_seolesigge	VAR_CHANCE	100
27273132	sw_foreign_oaths_vik_reg_seolesigge	GEN_CND_OWNS	
27273133	sw_foreign_oaths_vik_reg_snotingaham	GEN_TARGET_REGION	
27273134	sw_foreign_oaths_vik_reg_snotingaham	GEN_CND_REGION	vik_reg_snotingaham
27273135	sw_foreign_oaths_vik_reg_snotingaham	VAR_CHANCE	100
27273136	sw_foreign_oaths_vik_reg_snotingaham	GEN_CND_OWNS	
27273137	sw_foreign_oaths_vik_reg_steanford	GEN_TARGET_REGION	
27273138	sw_foreign_oaths_vik_reg_steanford	GEN_CND_REGION	vik_reg_steanford
27273139	sw_foreign_oaths_vik_reg_steanford	VAR_CHANCE	100
27273140	sw_foreign_oaths_vik_reg_steanford	GEN_CND_OWNS	
27273141	sw_foreign_oaths_vik_reg_tamworthige	GEN_TARGET_REGION	
27273142	sw_foreign_oaths_vik_reg_tamworthige	GEN_CND_REGION	vik_reg_tamworthige
27273143	sw_foreign_oaths_vik_reg_tamworthige	VAR_CHANCE	100
27273144	sw_foreign_oaths_vik_reg_tamworthige	GEN_CND_OWNS	
27273145	sw_foreign_oaths_vik_reg_tintagol	GEN_TARGET_REGION	
27273146	sw_foreign_oaths_vik_reg_tintagol	GEN_CND_REGION	vik_reg_tintagol
27273147	sw_foreign_oaths_vik_reg_tintagol	VAR_CHANCE	100
27273148	sw_foreign_oaths_vik_reg_tintagol	GEN_CND_OWNS	
27273149	sw_foreign_oaths_vik_reg_tor_in_duine	GEN_TARGET_REGION	
27273150	sw_foreign_oaths_vik_reg_tor_in_duine	GEN_CND_REGION	vik_reg_tor_in_duine
27273151	sw_foreign_oaths_vik_reg_tor_in_duine	VAR_CHANCE	100
27273152	sw_foreign_oaths_vik_reg_tor_in_duine	GEN_CND_OWNS	
27273153	sw_foreign_oaths_vik_reg_vedrafjordr	GEN_TARGET_REGION	
27273154	sw_foreign_oaths_vik_reg_vedrafjordr	GEN_CND_REGION	vik_reg_vedrafjordr
27273155	sw_foreign_oaths_vik_reg_vedrafjordr	VAR_CHANCE	100
27273156	sw_foreign_oaths_vik_reg_vedrafjordr	GEN_CND_OWNS	
27273157	sw_foreign_oaths_vik_reg_veisafjordr	GEN_TARGET_REGION	
27273158	sw_foreign_oaths_vik_reg_veisafjordr	GEN_CND_REGION	vik_reg_veisafjordr
27273159	sw_foreign_oaths_vik_reg_veisafjordr	VAR_CHANCE	100
27273160	sw_foreign_oaths_vik_reg_veisafjordr	GEN_CND_OWNS	
27273161	sw_foreign_oaths_vik_reg_waerincwicum	GEN_TARGET_REGION	
27273162	sw_foreign_oaths_vik_reg_waerincwicum	GEN_CND_REGION	vik_reg_waerincwicum
27273163	sw_foreign_oaths_vik_reg_waerincwicum	VAR_CHANCE	100
27273164	sw_foreign_oaths_vik_reg_waerincwicum	GEN_CND_OWNS	
27273165	sw_foreign_oaths_vik_reg_werham	GEN_TARGET_REGION	
27273166	sw_foreign_oaths_vik_reg_werham	GEN_CND_REGION	vik_reg_werham
27273167	sw_foreign_oaths_vik_reg_werham	VAR_CHANCE	100
27273168	sw_foreign_oaths_vik_reg_werham	GEN_CND_OWNS	
27273169	sw_foreign_oaths_vik_reg_wintanceaster	GEN_TARGET_REGION	
27273170	sw_foreign_oaths_vik_reg_wintanceaster	GEN_CND_REGION	vik_reg_wintanceaster
27273171	sw_foreign_oaths_vik_reg_wintanceaster	VAR_CHANCE	100
27273172	sw_foreign_oaths_vik_reg_wintanceaster	GEN_CND_OWNS	
27273173	sw_foreign_plot_governor_vik_reg_aberffro	GEN_TARGET_REGION	
27273174	sw_foreign_plot_governor_vik_reg_aberffro	GEN_CND_REGION	vik_reg_aberffro
27273175	sw_foreign_plot_governor_vik_reg_aberffro	VAR_CHANCE	100
27273176	sw_foreign_plot_governor_vik_reg_aberffro	GEN_CND_OWNS	
27273177	sw_foreign_plot_governor_vik_reg_aberteifi	GEN_TARGET_REGION	
27273178	sw_foreign_plot_governor_vik_reg_aberteifi	GEN_CND_REGION	vik_reg_aberteifi
27273179	sw_foreign_plot_governor_vik_reg_aberteifi	VAR_CHANCE	100
27273180	sw_foreign_plot_governor_vik_reg_aberteifi	GEN_CND_OWNS	
27273181	sw_foreign_plot_governor_vik_reg_achadh_bo	GEN_TARGET_REGION	
27273182	sw_foreign_plot_governor_vik_reg_achadh_bo	GEN_CND_REGION	vik_reg_achadh_bo
27273183	sw_foreign_plot_governor_vik_reg_achadh_bo	VAR_CHANCE	100
27273184	sw_foreign_plot_governor_vik_reg_achadh_bo	GEN_CND_OWNS	
27273185	sw_foreign_plot_governor_vik_reg_aethelingaeg	GEN_TARGET_REGION	
27273186	sw_foreign_plot_governor_vik_reg_aethelingaeg	GEN_CND_REGION	vik_reg_aethelingaeg
27273187	sw_foreign_plot_governor_vik_reg_aethelingaeg	VAR_CHANCE	100
27273188	sw_foreign_plot_governor_vik_reg_aethelingaeg	GEN_CND_OWNS	
27273189	sw_foreign_plot_governor_vik_reg_airchardan	GEN_TARGET_REGION	
27273190	sw_foreign_plot_governor_vik_reg_airchardan	GEN_CND_REGION	vik_reg_airchardan
27273191	sw_foreign_plot_governor_vik_reg_airchardan	VAR_CHANCE	100
27273192	sw_foreign_plot_governor_vik_reg_airchardan	GEN_CND_OWNS	
27273193	sw_foreign_plot_governor_vik_reg_bebbanburg	GEN_TARGET_REGION	
27273194	sw_foreign_plot_governor_vik_reg_bebbanburg	GEN_CND_REGION	vik_reg_bebbanburg
27273195	sw_foreign_plot_governor_vik_reg_bebbanburg	VAR_CHANCE	100
27273196	sw_foreign_plot_governor_vik_reg_bebbanburg	GEN_CND_OWNS	
27273197	sw_foreign_plot_governor_vik_reg_blascona	GEN_TARGET_REGION	
27273198	sw_foreign_plot_governor_vik_reg_blascona	GEN_CND_REGION	vik_reg_blascona
27273199	sw_foreign_plot_governor_vik_reg_blascona	VAR_CHANCE	100
27273200	sw_foreign_plot_governor_vik_reg_blascona	GEN_CND_OWNS	
27273201	sw_foreign_plot_governor_vik_reg_bornais	GEN_TARGET_REGION	
27273202	sw_foreign_plot_governor_vik_reg_bornais	GEN_CND_REGION	vik_reg_bornais
27273203	sw_foreign_plot_governor_vik_reg_bornais	VAR_CHANCE	100
27273204	sw_foreign_plot_governor_vik_reg_bornais	GEN_CND_OWNS	
27273205	sw_foreign_plot_governor_vik_reg_cair_gwent	GEN_TARGET_REGION	
27273206	sw_foreign_plot_governor_vik_reg_cair_gwent	GEN_CND_REGION	vik_reg_cair_gwent
27273207	sw_foreign_plot_governor_vik_reg_cair_gwent	VAR_CHANCE	100
27273208	sw_foreign_plot_governor_vik_reg_cair_gwent	GEN_CND_OWNS	
27273209	sw_foreign_plot_governor_vik_reg_caisil	GEN_TARGET_REGION	
27273210	sw_foreign_plot_governor_vik_reg_caisil	GEN_CND_REGION	vik_reg_caisil
27273211	sw_foreign_plot_governor_vik_reg_caisil	VAR_CHANCE	100
27273212	sw_foreign_plot_governor_vik_reg_caisil	GEN_CND_OWNS	
27273213	sw_foreign_plot_governor_vik_reg_cantwaraburg	GEN_TARGET_REGION	
27273214	sw_foreign_plot_governor_vik_reg_cantwaraburg	GEN_CND_REGION	vik_reg_cantwaraburg
27273215	sw_foreign_plot_governor_vik_reg_cantwaraburg	VAR_CHANCE	100
27273216	sw_foreign_plot_governor_vik_reg_cantwaraburg	GEN_CND_OWNS	
27273217	sw_foreign_plot_governor_vik_reg_carleol	GEN_TARGET_REGION	
27273218	sw_foreign_plot_governor_vik_reg_carleol	GEN_CND_REGION	vik_reg_carleol
27273219	sw_foreign_plot_governor_vik_reg_carleol	VAR_CHANCE	100
27273220	sw_foreign_plot_governor_vik_reg_carleol	GEN_CND_OWNS	
27273221	sw_foreign_plot_governor_vik_reg_casteltoun	GEN_TARGET_REGION	
27273222	sw_foreign_plot_governor_vik_reg_casteltoun	GEN_CND_REGION	vik_reg_casteltoun
27273223	sw_foreign_plot_governor_vik_reg_casteltoun	VAR_CHANCE	100
27273224	sw_foreign_plot_governor_vik_reg_casteltoun	GEN_CND_OWNS	
27273225	sw_foreign_plot_governor_vik_reg_cathair_commain	GEN_TARGET_REGION	
27273226	sw_foreign_plot_governor_vik_reg_cathair_commain	GEN_CND_REGION	vik_reg_cathair_commain
27273227	sw_foreign_plot_governor_vik_reg_cathair_commain	VAR_CHANCE	100
27273228	sw_foreign_plot_governor_vik_reg_cathair_commain	GEN_CND_OWNS	
27273229	sw_foreign_plot_governor_vik_reg_ceaster	GEN_TARGET_REGION	
27273230	sw_foreign_plot_governor_vik_reg_ceaster	GEN_CND_REGION	vik_reg_ceaster
27273231	sw_foreign_plot_governor_vik_reg_ceaster	VAR_CHANCE	100
27273232	sw_foreign_plot_governor_vik_reg_ceaster	GEN_CND_OWNS	
27273233	sw_foreign_plot_governor_vik_reg_cetretha	GEN_TARGET_REGION	
27273234	sw_foreign_plot_governor_vik_reg_cetretha	GEN_CND_REGION	vik_reg_cetretha
27273235	sw_foreign_plot_governor_vik_reg_cetretha	VAR_CHANCE	100
27273236	sw_foreign_plot_governor_vik_reg_cetretha	GEN_CND_OWNS	
27273237	sw_foreign_plot_governor_vik_reg_cippanhamm	GEN_TARGET_REGION	
27273238	sw_foreign_plot_governor_vik_reg_cippanhamm	GEN_CND_REGION	vik_reg_cippanhamm
27273239	sw_foreign_plot_governor_vik_reg_cippanhamm	VAR_CHANCE	100
27273240	sw_foreign_plot_governor_vik_reg_cippanhamm	GEN_CND_OWNS	
27273241	sw_foreign_plot_governor_vik_reg_colneceaster	GEN_TARGET_REGION	
27273242	sw_foreign_plot_governor_vik_reg_colneceaster	GEN_CND_REGION	vik_reg_colneceaster
27273243	sw_foreign_plot_governor_vik_reg_colneceaster	VAR_CHANCE	100
27273244	sw_foreign_plot_governor_vik_reg_colneceaster	GEN_CND_OWNS	
27273245	sw_foreign_plot_governor_vik_reg_corcach	GEN_TARGET_REGION	
27273246	sw_foreign_plot_governor_vik_reg_corcach	GEN_CND_REGION	vik_reg_corcach
27273247	sw_foreign_plot_governor_vik_reg_corcach	VAR_CHANCE	100
27273248	sw_foreign_plot_governor_vik_reg_corcach	GEN_CND_OWNS	
27273249	sw_foreign_plot_governor_vik_reg_dinefwr	GEN_TARGET_REGION	
27273250	sw_foreign_plot_governor_vik_reg_dinefwr	GEN_CND_REGION	vik_reg_dinefwr
27273251	sw_foreign_plot_governor_vik_reg_dinefwr	VAR_CHANCE	100
27273252	sw_foreign_plot_governor_vik_reg_dinefwr	GEN_CND_OWNS	
27273253	sw_foreign_plot_governor_vik_reg_doreceaster	GEN_TARGET_REGION	
27273254	sw_foreign_plot_governor_vik_reg_doreceaster	GEN_CND_REGION	vik_reg_doreceaster
27273255	sw_foreign_plot_governor_vik_reg_doreceaster	VAR_CHANCE	100
27273256	sw_foreign_plot_governor_vik_reg_doreceaster	GEN_CND_OWNS	
27273257	sw_foreign_plot_governor_vik_reg_druim_da_ethiar	GEN_TARGET_REGION	
27273258	sw_foreign_plot_governor_vik_reg_druim_da_ethiar	GEN_CND_REGION	vik_reg_druim_da_ethiar
27273259	sw_foreign_plot_governor_vik_reg_druim_da_ethiar	VAR_CHANCE	100
27273260	sw_foreign_plot_governor_vik_reg_druim_da_ethiar	GEN_CND_OWNS	
27273261	sw_foreign_plot_governor_vik_reg_dun_att	GEN_TARGET_REGION	
27273262	sw_foreign_plot_governor_vik_reg_dun_att	GEN_CND_REGION	vik_reg_dun_att
27273263	sw_foreign_plot_governor_vik_reg_dun_att	VAR_CHANCE	100
27273264	sw_foreign_plot_governor_vik_reg_dun_att	GEN_CND_OWNS	
27273265	sw_foreign_plot_governor_vik_reg_dun_foither	GEN_TARGET_REGION	
27273266	sw_foreign_plot_governor_vik_reg_dun_foither	GEN_CND_REGION	vik_reg_dun_foither
27273267	sw_foreign_plot_governor_vik_reg_dun_foither	VAR_CHANCE	100
27273268	sw_foreign_plot_governor_vik_reg_dun_foither	GEN_CND_OWNS	
27273269	sw_foreign_plot_governor_vik_reg_dun_patraic	GEN_TARGET_REGION	
27273270	sw_foreign_plot_governor_vik_reg_dun_patraic	GEN_CND_REGION	vik_reg_dun_patraic
27273271	sw_foreign_plot_governor_vik_reg_dun_patraic	VAR_CHANCE	100
27273272	sw_foreign_plot_governor_vik_reg_dun_patraic	GEN_CND_OWNS	
27273273	sw_foreign_plot_governor_vik_reg_dun_sebuirgi	GEN_TARGET_REGION	
27273274	sw_foreign_plot_governor_vik_reg_dun_sebuirgi	GEN_CND_REGION	vik_reg_dun_sebuirgi
27273275	sw_foreign_plot_governor_vik_reg_dun_sebuirgi	VAR_CHANCE	100
27273276	sw_foreign_plot_governor_vik_reg_dun_sebuirgi	GEN_CND_OWNS	
27273277	sw_foreign_plot_governor_vik_reg_dyflin	GEN_TARGET_REGION	
27273278	sw_foreign_plot_governor_vik_reg_dyflin	GEN_CND_REGION	vik_reg_dyflin
27273279	sw_foreign_plot_governor_vik_reg_dyflin	VAR_CHANCE	100
27273280	sw_foreign_plot_governor_vik_reg_dyflin	GEN_CND_OWNS	
27273281	sw_foreign_plot_governor_vik_reg_eidenburg	GEN_TARGET_REGION	
27273282	sw_foreign_plot_governor_vik_reg_eidenburg	GEN_CND_REGION	vik_reg_eidenburg
27273283	sw_foreign_plot_governor_vik_reg_eidenburg	VAR_CHANCE	100
27273284	sw_foreign_plot_governor_vik_reg_eidenburg	GEN_CND_OWNS	
27273285	sw_foreign_plot_governor_vik_reg_eoferwic	GEN_TARGET_REGION	
27273286	sw_foreign_plot_governor_vik_reg_eoferwic	GEN_CND_REGION	vik_reg_eoferwic
27273287	sw_foreign_plot_governor_vik_reg_eoferwic	VAR_CHANCE	100
27273288	sw_foreign_plot_governor_vik_reg_eoferwic	GEN_CND_OWNS	
27273289	sw_foreign_plot_governor_vik_reg_exanceaster	GEN_TARGET_REGION	
27273290	sw_foreign_plot_governor_vik_reg_exanceaster	GEN_CND_REGION	vik_reg_exanceaster
27273291	sw_foreign_plot_governor_vik_reg_exanceaster	VAR_CHANCE	100
27273292	sw_foreign_plot_governor_vik_reg_exanceaster	GEN_CND_OWNS	
27273293	sw_foreign_plot_governor_vik_reg_gleawceaster	GEN_TARGET_REGION	
27273294	sw_foreign_plot_governor_vik_reg_gleawceaster	GEN_CND_REGION	vik_reg_gleawceaster
27273295	sw_foreign_plot_governor_vik_reg_gleawceaster	VAR_CHANCE	100
27273296	sw_foreign_plot_governor_vik_reg_gleawceaster	GEN_CND_OWNS	
27273297	sw_foreign_plot_governor_vik_reg_grantabrycg	GEN_TARGET_REGION	
27273298	sw_foreign_plot_governor_vik_reg_grantabrycg	GEN_CND_REGION	vik_reg_grantabrycg
27273299	sw_foreign_plot_governor_vik_reg_grantabrycg	VAR_CHANCE	100
27273300	sw_foreign_plot_governor_vik_reg_grantabrycg	GEN_CND_OWNS	
27273301	sw_foreign_plot_governor_vik_reg_grianan_aileach	GEN_TARGET_REGION	
27273302	sw_foreign_plot_governor_vik_reg_grianan_aileach	GEN_CND_REGION	vik_reg_grianan_aileach
27273303	sw_foreign_plot_governor_vik_reg_grianan_aileach	VAR_CHANCE	100
27273304	sw_foreign_plot_governor_vik_reg_grianan_aileach	GEN_CND_OWNS	
27273305	sw_foreign_plot_governor_vik_reg_guvan	GEN_TARGET_REGION	
27273306	sw_foreign_plot_governor_vik_reg_guvan	GEN_CND_REGION	vik_reg_guvan
27273307	sw_foreign_plot_governor_vik_reg_guvan	VAR_CHANCE	100
27273308	sw_foreign_plot_governor_vik_reg_guvan	GEN_CND_OWNS	
27273309	sw_foreign_plot_governor_vik_reg_haestingas	GEN_TARGET_REGION	
27273310	sw_foreign_plot_governor_vik_reg_haestingas	GEN_CND_REGION	vik_reg_haestingas
27273311	sw_foreign_plot_governor_vik_reg_haestingas	VAR_CHANCE	100
27273312	sw_foreign_plot_governor_vik_reg_haestingas	GEN_CND_OWNS	
27273313	sw_foreign_plot_governor_vik_reg_hlymrekr	GEN_TARGET_REGION	
27273314	sw_foreign_plot_governor_vik_reg_hlymrekr	GEN_CND_REGION	vik_reg_hlymrekr
27273315	sw_foreign_plot_governor_vik_reg_hlymrekr	VAR_CHANCE	100
27273316	sw_foreign_plot_governor_vik_reg_hlymrekr	GEN_CND_OWNS	
27273317	sw_foreign_plot_governor_vik_reg_inis_faithlenn	GEN_TARGET_REGION	
27273318	sw_foreign_plot_governor_vik_reg_inis_faithlenn	GEN_CND_REGION	vik_reg_inis_faithlenn
27273319	sw_foreign_plot_governor_vik_reg_inis_faithlenn	VAR_CHANCE	100
27273320	sw_foreign_plot_governor_vik_reg_inis_faithlenn	GEN_CND_OWNS	
27273321	sw_foreign_plot_governor_vik_reg_ioua	GEN_TARGET_REGION	
27273322	sw_foreign_plot_governor_vik_reg_ioua	GEN_CND_REGION	vik_reg_ioua
27273323	sw_foreign_plot_governor_vik_reg_ioua	VAR_CHANCE	100
27273324	sw_foreign_plot_governor_vik_reg_ioua	GEN_CND_OWNS	
27273325	sw_foreign_plot_governor_vik_reg_lindcylne	GEN_TARGET_REGION	
27273326	sw_foreign_plot_governor_vik_reg_lindcylne	GEN_CND_REGION	vik_reg_lindcylne
27273327	sw_foreign_plot_governor_vik_reg_lindcylne	VAR_CHANCE	100
27273328	sw_foreign_plot_governor_vik_reg_lindcylne	GEN_CND_OWNS	
27273329	sw_foreign_plot_governor_vik_reg_loidis	GEN_TARGET_REGION	
27273330	sw_foreign_plot_governor_vik_reg_loidis	GEN_CND_REGION	vik_reg_loidis
27273331	sw_foreign_plot_governor_vik_reg_loidis	VAR_CHANCE	100
27273332	sw_foreign_plot_governor_vik_reg_loidis	GEN_CND_OWNS	
27273333	sw_foreign_plot_governor_vik_reg_lunden	GEN_TARGET_REGION	
27273334	sw_foreign_plot_governor_vik_reg_lunden	GEN_CND_REGION	vik_reg_lunden
27273335	sw_foreign_plot_governor_vik_reg_lunden	VAR_CHANCE	100
27273336	sw_foreign_plot_governor_vik_reg_lunden	GEN_CND_OWNS	
27273337	sw_foreign_plot_governor_vik_reg_mameceaster	GEN_TARGET_REGION	
27273338	sw_foreign_plot_governor_vik_reg_mameceaster	GEN_CND_REGION	vik_reg_mameceaster
27273339	sw_foreign_plot_governor_vik_reg_mameceaster	VAR_CHANCE	100
27273340	sw_foreign_plot_governor_vik_reg_mameceaster	GEN_CND_OWNS	
27273341	sw_foreign_plot_governor_vik_reg_nas	GEN_TARGET_REGION	
27273342	sw_foreign_plot_governor_vik_reg_nas	GEN_CND_REGION	vik_reg_nas
27273343	sw_foreign_plot_governor_vik_reg_nas	VAR_CHANCE	100
27273344	sw_foreign_plot_governor_vik_reg_nas	GEN_CND_OWNS	
27273345	sw_foreign_plot_governor_vik_reg_northhamtun	GEN_TARGET_REGION	
27273346	sw_foreign_plot_governor_vik_reg_northhamtun	GEN_CND_REGION	vik_reg_northhamtun
