key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
wel_helwyr	30	25	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	8	20	vik_wel_bows_long	rome_man_sword_bow_horse	shield_peasant_ranged	8	20	15	0		0		0	shield_dagger	vik_bow	2	vik_none	vik_wel_helwyr_short	hunters	mob	false	mob	0	wel_helwyr_officer			true	30.0	390.0	0.0	hunter	60.0	60.0		0	10	false		vo_battle_unit_missile_bows	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.7	10.0
wel_horse_raiders	23	2	vik_leather	2700	cavalry	17	cav_mel	11	25	15	vik_wel_jav_cav_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_ranged	25	15	16	0	vik_horse_welsh_spear_medium	0		60	vik_spear_cav_levy	vik_jav_cav_precursor	5	vik_medium	vik_wel_horse_raiders_short	cavalry	mob	false	rabble	0	wel_cavalry_officer			true	30.0	390.0	0.0	cavalry	30.0	60.0		0	30	false		vo_battle_unit_raiders	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
wel_horsemen	15	2	vik_leather	2700	cavalry	20	cav_mel	10	15	15	vik_wel_jav_cav_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_heavy	15	15	16	0	vik_horse_welsh_spear_medium	0		60	shield_cavalry_spear	vik_jav_cav_precursor	4	vik_medium_wood	vik_wel_horsemen_short	cavalry	mob	false	rabble	0	wel_officer			true	30.0	390.0	0.0	cavalry	30.0	60.0		0	50	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.2	10.0
wel_hunters	38	30	vik_leather	2000	inf_ranged	2	inf_mis	2	7	25	vik_wel_bows_long	rome_man_sword_bow_long_foot	shield_nobleman_line	7	25	17	0		0		0	shield_dagger	vik_bow_elite	3	vik_none	vik_wel_hunters_short	missile_inf	mob	false	mob	0	wel_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	25	false		vo_battle_unit_missile_bows	vo_battle_unit_missile_archers	vo_battle_unit_generic	0.9	10.0
wel_javelinmen	27	7	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	8	15	vik_wel_javelins_long	rome_man_sword_shield_javelin_horse	vik_inf_mis_light	8	15	15	0		0		0	shield_dagger	vik_jav_levy	4	vik_small	vik_wel_javelinmen_short	missile_inf	mob	false	trained	0	wel_officer			true	30.0	280.0	0.0	light_terrain_snipe	30.0	60.0		0	40	false		vo_battle_unit_missile_javelins	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_levy_axemen	0	0	vik_cloth	2000	inf_melee	16	inf_mel	16	9	15	vik_wel_axes_long	vik_man_sw_axe_shield_javelin_horse	shield_peasant_line	9	15	14	0		0		0	shield_axe_weak		5	vik_medium_wood	vik_wel_levy_axemen_short	melee_inf	mob	false	poorly_trained	0	wel_officer			true	30.0	280.0	0.0	axe	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_axemen	vo_battle_unit_generic	1.2	10.0
wel_levy_javelinmen	16	7	vik_cloth	2000	inf_ranged	8	inf_mis	8	9	15	vik_wel_javelins_long	rome_man_sword_shield_javelin_horse	shield_warrior_ranged	9	15	11	0		0		0	shield_dagger	vik_javelin_wood_01	3	vik_small_wood	vik_wel_levy_javelinmen_short	missile_inf	mob	false	rabble	0	wel_officer			true	30.0	350.0	0.0	skirmisher	30.0	60.0		0	40	false		vo_battle_unit_levy	vo_battle_unit_missile_javelins	vo_battle_unit_generic	0.8	10.0
wel_levy_spearmen	0	0	vik_cloth	2000	inf_melee	4	inf_spr	4	11	15	vik_wel_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	11	15	11	0		0		0	shield_spear_levy		5	vik_medium_wood_spear	vik_wel_levy_spearmen_short	melee_inf	mob	false	poorly_trained	0	wel_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_levy	vo_battle_unit_spears	vo_battle_unit_generic	1.2	10.0
wel_longbowmen	22	26	vik_cloth_helmet	2000	inf_ranged	2	inf_mis	2	8	15	vik_wel_bows_long	rome_man_sword_bow_long_foot	shield_peasant_ranged	8	15	14	0		0		0	shield_dagger	vik_longbow	3	vik_none	vik_wel_longbowmen_short	missile_inf	mob	false	mob	0	wel_officer			true	30.0	330.0	0.0	bowmen	30.0	60.0		0	10	false		vo_battle_unit_missile_longbows	vo_battle_unit_missile_bows	vo_battle_unit_generic	0.9	10.0
wel_mailed_swordsmen	30	2	vik_scale	2000	inf_melee	13	inf_mel	13	23	35	vik_wel_swordsmen_long	vik_man_sw_sword_shield_javelin_precursor_horse	shield_nobleman_ultra_heavy	23	35	22	0		0		0	shield_sword_strong	vik_javelin_leaf_03	4	vik_medium_sword	vik_wel_mailed_swordsmen_short	melee_inf	mob	false	well_trained	0	wel_officer_elite			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
wel_old_north_horsemen	23	2	vik_mail	2700	cavalry	23	cav_mel	15	33	25	vik_wel_old_north_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	33	25	22	0	vik_horse_welsh_spear_heavy	0		60	shield_lance	vik_jav_cav_precursor	4	vik_medium	vik_wel_old_north_horsemen_short	cavalry	mob	false	rabble	0	wel_cavalry_officer			true	30.0	550.0	0.0	cavalry_noble	30.0	60.0		0	0	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.0	10.0
wel_old_north_riders	23	2	vik_mail	2700	cavalry	35	cav_mel	18	35	25	vik_wel_old_north_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	35	25	24	0	vik_horse_welsh_spear_heavy	0		60	shield_lance	vik_jav_cav_precursor	5	vik_medium	vik_wel_old_north_riders_short	cavalry	mob	false	rabble	0	wel_cavalry_officer			true	30.0	550.0	0.0	cavalry_noble	30.0	60.0		0	0	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.0	10.0
wel_old_north_uchelwr	23	2	vik_leather	2700	cavalry	50	cav_mel	20	22	25	vik_wel_old_north_horsemen_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	19	25	20	0	vik_horse_welsh_spear_heavy	0		60	shield_lance	vik_jav_cav_precursor	5	vik_medium	vik_wel_old_north_uchelwr_short	cavalry	mob	false	rabble	0	wel_officer_elite			true	30.0	390.0	0.0	cavalry_noble	30.0	60.0		0	50	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_royal_spearmen	0	0	vik_leather_helmet	2000	inf_melee	8	inf_spr	8	19	25	vik_all_royal_spears_long	vik_man_sw_spear_shield_javelin_horse	shield_nobleman_line	19	25	19	0		0		0	shield_spear_strong		5	vik_medium_spear	vik_wel_royal_spearmen_short	melee_inf	mob	false	well_trained	0	wel_officer			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_royal_teulu	23	2	vik_scale	2700	cavalry	26	cav_mel	16	24	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_infantry_general	26	25	26	0	shield_wel_mounted_general	0		40	shield_lance	vik_jav_cav_precursor	4	vik_medium	vik_wel_royal_teulu_short	cavalry	mob	false	rabble	0	wel_general_officer			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_teulu	vo_battle_unit_cavalry	vo_battle_unit_generic	1.5	10.0
wel_royal_uchelwr	23	2	vik_scale	2700	cavalry	42	cav_mel	17	26	25	vik_all_royal_horses_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	23	20	26	0	shield_horse_welsh_champion	0		60	shield_lance_champion	vik_jav_cav_precursor	3	vik_medium	vik_wel_royal_uchelwr_short	cavalry	mob	false	rabble	0	wel_officer_penteulu			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	50	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.5	10.0
wel_scout_horsemen	23	2	vik_cloth_helmet	2700	cavalry	13	cav_mel	3	15	15	vik_wel_scouts_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_peasant_ranged	12	15	12	0	shield_horse_light	0		60	shield_cavalry_spear	vik_jav_cav_precursor	3	vik_medium	vik_wel_scout_horsemen_short	cavalry	mob	false	rabble	0	wel_officer			true	30.0	550.0	0.0	scout	30.0	60.0		0	50	false		vo_battle_unit_horsemen	vo_battle_unit_cavalry	vo_battle_unit_generic	1.0	10.0
wel_spearmen	0	0	vik_cloth_helmet	2000	inf_melee	8	inf_spr	6	14	15	vik_wel_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	13	15	14	0		0		0	shield_spear_levy		5	vik_medium_spear	vik_wel_spearmen_short	melee_inf	mob	false	poorly_trained	0	wel_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_swordsmen	0	0	vik_leather	2000	inf_melee	9	inf_mel	9	17	35	vik_wel_swordsmen_long	vik_man_sw_sword_shield_javelin_horse	shield_nobleman_line	17	35	18	0		0		0	shield_sword_weak		5	vik_small_sword	vik_wel_swordsmen_short	melee_inf	mob	false	well_trained	0	wel_officer			true	30.0	280.0	0.0	sword_noble	30.0	60.0		0	0	false		vo_battle_unit_swords	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_teulu	23	2	vik_mail_long	2700	cavalry	23	cav_mel	13	22	35	vik_gen_royal_companion_bodyguard_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_infantry_general	22	25	26	0	shield_celt_horse	0		40	shield_lance	vik_jav_cav_precursor	4	vik_medium	vik_wel_teulu_short	cavalry	mob	false	rabble	0	wel_general_officer			true	30.0	390.0	0.0	cavalry_encourage	30.0	60.0		0	0	false		vo_battle_unit_teulu	vo_battle_unit_cavalry	vo_battle_unit_generic	1.5	10.0
wel_teulu_spear_guard	30	2	vik_scale	2000	inf_melee	10	inf_spr	10	23	25	vik_all_royal_spears_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_ultra_heavy	23	25	26	0		0		0	shield_spear_strong	vik_javelin_leaf_03	4	vik_medium_spear	vik_wel_teulu_spear_guard_short	melee_inf	mob	false	well_trained	0	wel_officer_elite			true	30.0	280.0	0.0	spear_noble	30.0	60.0		0	0	false		vo_battle_unit_teulu	vo_battle_unit_spears	vo_battle_unit_generic	1.5	10.0
wel_uchelwr	23	2	vik_leather_helmet	2700	cavalry	35	cav_mel	20	21	25	vik_wel_uchelwr_long	vik_man_sw_spear_shield_javelin_precursor_horse	shield_nobleman_line	21	20	21	0	shield_horse_welsh_medium	0		60	shield_lance	vik_jav_cav_precursor	4	vik_medium	vik_wel_uchelwr_short	cavalry	mob	false	rabble	0	wel_officer			true	30.0	390.0	0.0	cavalry_noble	30.0	60.0		0	50	false		vo_battle_unit_cavalry	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_valley_armoured_spearmen	0	0	vik_mail	2000	inf_melee	24	inf_spr	24	35	15	vik_wel_valley_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_med	35	15	24	0		0		0	vik_spear		6	vik_medium_spear	vik_wel_valley_armoured_spearmen_short	melee_inf	mob	false	trained	0	wel_officer			true	30.0	280.0	0.0	spear_disciplined	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_valley_mailed_spearmen	0	0	vik_mail_heavy	2000	inf_melee	26	inf_spr	26	38	15	vik_wel_valley_spearmen_long	vik_man_sw_spear_shield_javelin_horse	vik_inf_heavy	38	15	25	0		0		0	vik_spear		6	vik_medium_spear	vik_wel_valley_mailed_spearmen_short	melee_inf	mob	false	trained	0	wel_officer			true	30.0	280.0	0.0	spear_disciplined	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_valley_spearmen	0	0	vik_cloth_helmet	2000	inf_melee	3	inf_spr	3	13	15	vik_wel_valley_spearmen_long	vik_man_sw_spear_shield_javelin_horse	shield_peasant_line	13	15	11	0		0		0	shield_spear_levy		4	vik_medium_spear	vik_wel_valley_spearmen_short	melee_inf_loose	mob	false	poorly_trained	0	bandit_officer			true	30.0	280.0	0.0	spear_levy	30.0	60.0		0	0	false		vo_battle_unit_spears	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
wel_war_hounds	23	25	vik_cloth_helmet	2000	inf_melee	3	spcl	3	11	20	vik_all_hounds_long	rome_man_sword_bow_horse	shield_peasant_ranged	11	20	18	0		48	wardog	0	shield_dagger	vik_bow	2	vik_none	vik_wel_war_hounds_short	animals	mob	false	mob	0	wel_helwyr_officer_dogs			true	30.0	280.0	0.0	dogs	30.0	60.0		0	5	false		vo_battle_unit_dogs	vo_battle_unit_generic	vo_battle_unit_generic	1.2	10.0
