trait_level	effect	effect_scope	value
shield_title_vik_reg_bebbanburg_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bebbanburg_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bebbanburg_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bebbanburg_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bebbanburg_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bebbanburg_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bebbanburg_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bebbanburg_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bebbanburg_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bebbanburg_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bebbanburg_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bebbanburg_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bedanford_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bedanford_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bedanford_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bedanford_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bedanford_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bedanford_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bedanford_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bedanford_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bedanford_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bedanford_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bedanford_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bedanford_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bedanford_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bedanford_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bedanford_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_beoferlic_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_beoferlic_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_beoferlic_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_beoferlic_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_beoferlic_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_beoferlic_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_beoferlic_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_beoferlic_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_beoferlic_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_beoferlic_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_beoferlic_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_beoferlic_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_beoferlic_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_beoferlic_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_beoferlic_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_blascona_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_blascona_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_blascona_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_blascona_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_blascona_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_blascona_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_blascona_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_blascona_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_blascona_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_blascona_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_blascona_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_blascona_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_blascona_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_blascona_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_blascona_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bodmine_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bodmine_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bodmine_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bodmine_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bodmine_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bodmine_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bodmine_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bodmine_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bodmine_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bodmine_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bodmine_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bodmine_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bodmine_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bodmine_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bodmine_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bornais_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bornais_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bornais_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bornais_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bornais_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bornais_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bornais_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bornais_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bornais_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bornais_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bornais_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bornais_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_bornais_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_bornais_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_bornais_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brechin_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brechin_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brechin_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brechin_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brechin_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brechin_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brechin_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brechin_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brechin_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brechin_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brechin_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brechin_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brechin_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brechin_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brechin_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brideport_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brideport_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brideport_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brideport_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brideport_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brideport_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brideport_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brideport_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brideport_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brideport_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brideport_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brideport_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brideport_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brideport_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brideport_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brug_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brug_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brug_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brug_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brug_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brug_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brug_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brug_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brug_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brug_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brug_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brug_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_brug_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_brug_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_brug_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_buccingahamm_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_buccingahamm_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_buccingahamm_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_buccingahamm_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_buccingahamm_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_buccingahamm_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_buccingahamm_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_buccingahamm_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_buccingahamm_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_buccingahamm_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_buccingahamm_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_buccingahamm_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_buccingahamm_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_buccingahamm_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_buccingahamm_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_gwent_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_gwent_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_gwent_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_gwent_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_gwent_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_gwent_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_gwent_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_gwent_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_gwent_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_gwent_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_gwent_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_gwent_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_gwent_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_gwent_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_gwent_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_mirddin_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_mirddin_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_mirddin_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_mirddin_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_mirddin_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_mirddin_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_mirddin_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_mirddin_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_mirddin_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_mirddin_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_mirddin_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_mirddin_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_mirddin_welsh_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_mirddin_welsh_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_mirddin_welsh_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_segeint_irish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_segeint_irish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_segeint_irish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_segeint_norse_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_segeint_norse_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_segeint_norse_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_segeint_saxon_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_segeint_saxon_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_segeint_saxon_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_segeint_scotish_0	vik_influence_mod	character_to_character_own	1.0
shield_title_vik_reg_cair_segeint_scotish_1	vik_influence_mod	character_to_character_own	3.0
shield_title_vik_reg_cair_segeint_scotish_2	vik_influence_mod	character_to_character_own	5.0
shield_title_vik_reg_cair_segeint_welsh_0	vik_influence_mod	character_to_character_own	1.0
