key	generate	localised_description	localised_title	ui_icon	ui_image	prioritized	event_category
sw_gifts_region_to_ally_1_vik_reg_dun_domnaill	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun Domnaill	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dun_duirn	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun Duirn	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dun_eachainn	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun Eachainn	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dun_na_ngall	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun na nGall	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dun_nechtain	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun Nechtain	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dun_ollaig	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dun Ollaig	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dunholm	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dunholm	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_dynbaer	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Dynbaer	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_earmutha	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Earmutha	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_ebbesham	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Ebbesham	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_elig	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Elig	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_eofesham	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Eofesham	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_ethandun	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Ethandun	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_ferna	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Ferna	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_flichesburg	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Flichesburg	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_forais	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Forais	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_gipeswic	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Gipeswic	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_glastingburi	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Glastingburi	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_gleann_da_loch	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Gleann da Loch	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_guldeford	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Guldeford	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_gyruum	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Gyruum	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_hagustaldes	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Hagustaldes	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_haverfordia	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Haverfordia	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_hereford	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Hereford	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_herutford	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Herutford	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_heslerton	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Heslerton	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_hripum	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Hripum	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_huntandun	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Huntandun	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_hwitan_aerne	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Hwitan Aerne	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_imblech_ibair	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Imblech Ibair	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_inber_nise	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Inber Nise	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_inis_cathaigh	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Inis Cathaigh	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_inis_patraic	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Inis Patraic	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_laewe	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Laewe	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_afan	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Afan	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_cors	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Cors	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_dewi	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Dewi	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_idloes	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Idloes	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_ildut	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Ildut	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_lann_padarn	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Lann Padarn	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_latharn	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Latharn	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_latharna	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Latharna	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_licetfelda	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Licetfelda	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_ligeraceaster	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Ligeraceaster	message_generic_news.png	vik_event_messenger_sent	true	Ybor
sw_gifts_region_to_ally_1_vik_reg_linns	false	We have recaptured a village belonging to one of our allies. We ought to return it to them.	Allied Land Taken at Linns	message_generic_news.png	vik_event_messenger_sent	true	Ybor
