id	incident_key	payload_key	value
27273013	sw_foreign_banditry_vik_reg_terra_incognita	sw_foreign_banditry	DURATION[4];GLOBAL
27273014	sw_foreign_banditry_vik_reg_terra_incognita	TARGET	EVENT
27273015	sw_foreign_banditry_vik_reg_theodford	sw_foreign_banditry	DURATION[4];GLOBAL
27273016	sw_foreign_banditry_vik_reg_theodford	TARGET	EVENT
27273017	sw_foreign_banditry_vik_reg_thursa	sw_foreign_banditry	DURATION[4];GLOBAL
27273018	sw_foreign_banditry_vik_reg_thursa	TARGET	EVENT
27273019	sw_foreign_banditry_vik_reg_tilaburg	sw_foreign_banditry	DURATION[4];GLOBAL
27273020	sw_foreign_banditry_vik_reg_tilaburg	TARGET	EVENT
27273021	sw_foreign_banditry_vik_reg_torfness	sw_foreign_banditry	DURATION[4];GLOBAL
27273022	sw_foreign_banditry_vik_reg_torfness	TARGET	EVENT
27273023	sw_foreign_banditry_vik_reg_totanes	sw_foreign_banditry	DURATION[4];GLOBAL
27273024	sw_foreign_banditry_vik_reg_totanes	TARGET	EVENT
27273025	sw_foreign_banditry_vik_reg_tuaim	sw_foreign_banditry	DURATION[4];GLOBAL
27273026	sw_foreign_banditry_vik_reg_tuaim	TARGET	EVENT
27273027	sw_foreign_banditry_vik_reg_tuam_greine	sw_foreign_banditry	DURATION[4];GLOBAL
27273028	sw_foreign_banditry_vik_reg_tuam_greine	TARGET	EVENT
27273029	sw_foreign_banditry_vik_reg_tureceseig	sw_foreign_banditry	DURATION[4];GLOBAL
27273030	sw_foreign_banditry_vik_reg_tureceseig	TARGET	EVENT
27273031	sw_foreign_banditry_vik_reg_waecet	sw_foreign_banditry	DURATION[4];GLOBAL
27273032	sw_foreign_banditry_vik_reg_waecet	TARGET	EVENT
27273033	sw_foreign_banditry_vik_reg_wigingamere	sw_foreign_banditry	DURATION[4];GLOBAL
27273034	sw_foreign_banditry_vik_reg_wigingamere	TARGET	EVENT
27273035	sw_foreign_banditry_vik_reg_wigracestre	sw_foreign_banditry	DURATION[4];GLOBAL
27273036	sw_foreign_banditry_vik_reg_wigracestre	TARGET	EVENT
27273037	sw_foreign_banditry_vik_reg_wiht	sw_foreign_banditry	DURATION[4];GLOBAL
27273038	sw_foreign_banditry_vik_reg_wiht	TARGET	EVENT
27273039	sw_foreign_banditry_vik_reg_wiltun	sw_foreign_banditry	DURATION[4];GLOBAL
27273040	sw_foreign_banditry_vik_reg_wiltun	TARGET	EVENT
27273041	sw_foreign_banditry_vik_reg_wyrcesuuyrthe	sw_foreign_banditry	DURATION[4];GLOBAL
27273042	sw_foreign_banditry_vik_reg_wyrcesuuyrthe	TARGET	EVENT
27273043	sw_foreign_bees_vik_reg_aberffro	sw_foreign_bees	DURATION[4];GLOBAL
27273044	sw_foreign_bees_vik_reg_aberffro	TARGET	EVENT
27273045	sw_foreign_bees_vik_reg_aberffro	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273046	sw_foreign_bees_vik_reg_aberteifi	sw_foreign_bees	DURATION[4];GLOBAL
27273047	sw_foreign_bees_vik_reg_aberteifi	TARGET	EVENT
27273048	sw_foreign_bees_vik_reg_aberteifi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273049	sw_foreign_bees_vik_reg_achadh_bo	sw_foreign_bees	DURATION[4];GLOBAL
27273050	sw_foreign_bees_vik_reg_achadh_bo	TARGET	EVENT
27273051	sw_foreign_bees_vik_reg_achadh_bo	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273052	sw_foreign_bees_vik_reg_aethelingaeg	sw_foreign_bees	DURATION[4];GLOBAL
27273053	sw_foreign_bees_vik_reg_aethelingaeg	TARGET	EVENT
27273054	sw_foreign_bees_vik_reg_aethelingaeg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273055	sw_foreign_bees_vik_reg_airchardan	sw_foreign_bees	DURATION[4];GLOBAL
27273056	sw_foreign_bees_vik_reg_airchardan	TARGET	EVENT
27273057	sw_foreign_bees_vik_reg_airchardan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273058	sw_foreign_bees_vik_reg_bebbanburg	sw_foreign_bees	DURATION[4];GLOBAL
27273059	sw_foreign_bees_vik_reg_bebbanburg	TARGET	EVENT
27273060	sw_foreign_bees_vik_reg_bebbanburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273061	sw_foreign_bees_vik_reg_blascona	sw_foreign_bees	DURATION[4];GLOBAL
27273062	sw_foreign_bees_vik_reg_blascona	TARGET	EVENT
27273063	sw_foreign_bees_vik_reg_blascona	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273064	sw_foreign_bees_vik_reg_bornais	sw_foreign_bees	DURATION[4];GLOBAL
27273065	sw_foreign_bees_vik_reg_bornais	TARGET	EVENT
27273066	sw_foreign_bees_vik_reg_bornais	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273067	sw_foreign_bees_vik_reg_cair_gwent	sw_foreign_bees	DURATION[4];GLOBAL
27273068	sw_foreign_bees_vik_reg_cair_gwent	TARGET	EVENT
27273069	sw_foreign_bees_vik_reg_cair_gwent	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273070	sw_foreign_bees_vik_reg_caisil	sw_foreign_bees	DURATION[4];GLOBAL
27273071	sw_foreign_bees_vik_reg_caisil	TARGET	EVENT
27273072	sw_foreign_bees_vik_reg_caisil	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273073	sw_foreign_bees_vik_reg_cantwaraburg	sw_foreign_bees	DURATION[4];GLOBAL
27273074	sw_foreign_bees_vik_reg_cantwaraburg	TARGET	EVENT
27273075	sw_foreign_bees_vik_reg_cantwaraburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273076	sw_foreign_bees_vik_reg_carleol	sw_foreign_bees	DURATION[4];GLOBAL
27273077	sw_foreign_bees_vik_reg_carleol	TARGET	EVENT
27273078	sw_foreign_bees_vik_reg_carleol	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273079	sw_foreign_bees_vik_reg_casteltoun	sw_foreign_bees	DURATION[4];GLOBAL
27273080	sw_foreign_bees_vik_reg_casteltoun	TARGET	EVENT
27273081	sw_foreign_bees_vik_reg_casteltoun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273082	sw_foreign_bees_vik_reg_cathair_commain	sw_foreign_bees	DURATION[4];GLOBAL
27273083	sw_foreign_bees_vik_reg_cathair_commain	TARGET	EVENT
27273084	sw_foreign_bees_vik_reg_cathair_commain	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273085	sw_foreign_bees_vik_reg_ceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273086	sw_foreign_bees_vik_reg_ceaster	TARGET	EVENT
27273087	sw_foreign_bees_vik_reg_ceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273088	sw_foreign_bees_vik_reg_cetretha	sw_foreign_bees	DURATION[4];GLOBAL
27273089	sw_foreign_bees_vik_reg_cetretha	TARGET	EVENT
27273090	sw_foreign_bees_vik_reg_cetretha	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273091	sw_foreign_bees_vik_reg_cippanhamm	sw_foreign_bees	DURATION[4];GLOBAL
27273092	sw_foreign_bees_vik_reg_cippanhamm	TARGET	EVENT
27273093	sw_foreign_bees_vik_reg_cippanhamm	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273094	sw_foreign_bees_vik_reg_colneceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273095	sw_foreign_bees_vik_reg_colneceaster	TARGET	EVENT
27273096	sw_foreign_bees_vik_reg_colneceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273097	sw_foreign_bees_vik_reg_corcach	sw_foreign_bees	DURATION[4];GLOBAL
27273098	sw_foreign_bees_vik_reg_corcach	TARGET	EVENT
27273099	sw_foreign_bees_vik_reg_corcach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273100	sw_foreign_bees_vik_reg_dinefwr	sw_foreign_bees	DURATION[4];GLOBAL
27273101	sw_foreign_bees_vik_reg_dinefwr	TARGET	EVENT
27273102	sw_foreign_bees_vik_reg_dinefwr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273103	sw_foreign_bees_vik_reg_doreceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273104	sw_foreign_bees_vik_reg_doreceaster	TARGET	EVENT
27273105	sw_foreign_bees_vik_reg_doreceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273106	sw_foreign_bees_vik_reg_druim_da_ethiar	sw_foreign_bees	DURATION[4];GLOBAL
27273107	sw_foreign_bees_vik_reg_druim_da_ethiar	TARGET	EVENT
27273108	sw_foreign_bees_vik_reg_druim_da_ethiar	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273109	sw_foreign_bees_vik_reg_dun_att	sw_foreign_bees	DURATION[4];GLOBAL
27273110	sw_foreign_bees_vik_reg_dun_att	TARGET	EVENT
27273111	sw_foreign_bees_vik_reg_dun_att	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273112	sw_foreign_bees_vik_reg_dun_foither	sw_foreign_bees	DURATION[4];GLOBAL
27273113	sw_foreign_bees_vik_reg_dun_foither	TARGET	EVENT
27273114	sw_foreign_bees_vik_reg_dun_foither	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273115	sw_foreign_bees_vik_reg_dun_patraic	sw_foreign_bees	DURATION[4];GLOBAL
27273116	sw_foreign_bees_vik_reg_dun_patraic	TARGET	EVENT
27273117	sw_foreign_bees_vik_reg_dun_patraic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273118	sw_foreign_bees_vik_reg_dun_sebuirgi	sw_foreign_bees	DURATION[4];GLOBAL
27273119	sw_foreign_bees_vik_reg_dun_sebuirgi	TARGET	EVENT
27273120	sw_foreign_bees_vik_reg_dun_sebuirgi	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273121	sw_foreign_bees_vik_reg_dyflin	sw_foreign_bees	DURATION[4];GLOBAL
27273122	sw_foreign_bees_vik_reg_dyflin	TARGET	EVENT
27273123	sw_foreign_bees_vik_reg_dyflin	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273124	sw_foreign_bees_vik_reg_eidenburg	sw_foreign_bees	DURATION[4];GLOBAL
27273125	sw_foreign_bees_vik_reg_eidenburg	TARGET	EVENT
27273126	sw_foreign_bees_vik_reg_eidenburg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273127	sw_foreign_bees_vik_reg_eoferwic	sw_foreign_bees	DURATION[4];GLOBAL
27273128	sw_foreign_bees_vik_reg_eoferwic	TARGET	EVENT
27273129	sw_foreign_bees_vik_reg_eoferwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273130	sw_foreign_bees_vik_reg_exanceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273131	sw_foreign_bees_vik_reg_exanceaster	TARGET	EVENT
27273132	sw_foreign_bees_vik_reg_exanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273133	sw_foreign_bees_vik_reg_gleawceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273134	sw_foreign_bees_vik_reg_gleawceaster	TARGET	EVENT
27273135	sw_foreign_bees_vik_reg_gleawceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273136	sw_foreign_bees_vik_reg_grantabrycg	sw_foreign_bees	DURATION[4];GLOBAL
27273137	sw_foreign_bees_vik_reg_grantabrycg	TARGET	EVENT
27273138	sw_foreign_bees_vik_reg_grantabrycg	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273139	sw_foreign_bees_vik_reg_grianan_aileach	sw_foreign_bees	DURATION[4];GLOBAL
27273140	sw_foreign_bees_vik_reg_grianan_aileach	TARGET	EVENT
27273141	sw_foreign_bees_vik_reg_grianan_aileach	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273142	sw_foreign_bees_vik_reg_guvan	sw_foreign_bees	DURATION[4];GLOBAL
27273143	sw_foreign_bees_vik_reg_guvan	TARGET	EVENT
27273144	sw_foreign_bees_vik_reg_guvan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273145	sw_foreign_bees_vik_reg_haestingas	sw_foreign_bees	DURATION[4];GLOBAL
27273146	sw_foreign_bees_vik_reg_haestingas	TARGET	EVENT
27273147	sw_foreign_bees_vik_reg_haestingas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273148	sw_foreign_bees_vik_reg_hlymrekr	sw_foreign_bees	DURATION[4];GLOBAL
27273149	sw_foreign_bees_vik_reg_hlymrekr	TARGET	EVENT
27273150	sw_foreign_bees_vik_reg_hlymrekr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273151	sw_foreign_bees_vik_reg_inis_faithlenn	sw_foreign_bees	DURATION[4];GLOBAL
27273152	sw_foreign_bees_vik_reg_inis_faithlenn	TARGET	EVENT
27273153	sw_foreign_bees_vik_reg_inis_faithlenn	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273154	sw_foreign_bees_vik_reg_ioua	sw_foreign_bees	DURATION[4];GLOBAL
27273155	sw_foreign_bees_vik_reg_ioua	TARGET	EVENT
27273156	sw_foreign_bees_vik_reg_ioua	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273157	sw_foreign_bees_vik_reg_lindcylne	sw_foreign_bees	DURATION[4];GLOBAL
27273158	sw_foreign_bees_vik_reg_lindcylne	TARGET	EVENT
27273159	sw_foreign_bees_vik_reg_lindcylne	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273160	sw_foreign_bees_vik_reg_loidis	sw_foreign_bees	DURATION[4];GLOBAL
27273161	sw_foreign_bees_vik_reg_loidis	TARGET	EVENT
27273162	sw_foreign_bees_vik_reg_loidis	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273163	sw_foreign_bees_vik_reg_lunden	sw_foreign_bees	DURATION[4];GLOBAL
27273164	sw_foreign_bees_vik_reg_lunden	TARGET	EVENT
27273165	sw_foreign_bees_vik_reg_lunden	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273166	sw_foreign_bees_vik_reg_mameceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273167	sw_foreign_bees_vik_reg_mameceaster	TARGET	EVENT
27273168	sw_foreign_bees_vik_reg_mameceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273169	sw_foreign_bees_vik_reg_nas	sw_foreign_bees	DURATION[4];GLOBAL
27273170	sw_foreign_bees_vik_reg_nas	TARGET	EVENT
27273171	sw_foreign_bees_vik_reg_nas	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273172	sw_foreign_bees_vik_reg_northhamtun	sw_foreign_bees	DURATION[4];GLOBAL
27273173	sw_foreign_bees_vik_reg_northhamtun	TARGET	EVENT
27273174	sw_foreign_bees_vik_reg_northhamtun	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273175	sw_foreign_bees_vik_reg_northwic	sw_foreign_bees	DURATION[4];GLOBAL
27273176	sw_foreign_bees_vik_reg_northwic	TARGET	EVENT
27273177	sw_foreign_bees_vik_reg_northwic	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273178	sw_foreign_bees_vik_reg_rath_cruachan	sw_foreign_bees	DURATION[4];GLOBAL
27273179	sw_foreign_bees_vik_reg_rath_cruachan	TARGET	EVENT
27273180	sw_foreign_bees_vik_reg_rath_cruachan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273181	sw_foreign_bees_vik_reg_rendlesham	sw_foreign_bees	DURATION[4];GLOBAL
27273182	sw_foreign_bees_vik_reg_rendlesham	TARGET	EVENT
27273183	sw_foreign_bees_vik_reg_rendlesham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273184	sw_foreign_bees_vik_reg_scoan	sw_foreign_bees	DURATION[4];GLOBAL
27273185	sw_foreign_bees_vik_reg_scoan	TARGET	EVENT
27273186	sw_foreign_bees_vik_reg_scoan	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273187	sw_foreign_bees_vik_reg_seolesigge	sw_foreign_bees	DURATION[4];GLOBAL
27273188	sw_foreign_bees_vik_reg_seolesigge	TARGET	EVENT
27273189	sw_foreign_bees_vik_reg_seolesigge	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273190	sw_foreign_bees_vik_reg_snotingaham	sw_foreign_bees	DURATION[4];GLOBAL
27273191	sw_foreign_bees_vik_reg_snotingaham	TARGET	EVENT
27273192	sw_foreign_bees_vik_reg_snotingaham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273193	sw_foreign_bees_vik_reg_steanford	sw_foreign_bees	DURATION[4];GLOBAL
27273194	sw_foreign_bees_vik_reg_steanford	TARGET	EVENT
27273195	sw_foreign_bees_vik_reg_steanford	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273196	sw_foreign_bees_vik_reg_tamworthige	sw_foreign_bees	DURATION[4];GLOBAL
27273197	sw_foreign_bees_vik_reg_tamworthige	TARGET	EVENT
27273198	sw_foreign_bees_vik_reg_tamworthige	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273199	sw_foreign_bees_vik_reg_tintagol	sw_foreign_bees	DURATION[4];GLOBAL
27273200	sw_foreign_bees_vik_reg_tintagol	TARGET	EVENT
27273201	sw_foreign_bees_vik_reg_tintagol	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273202	sw_foreign_bees_vik_reg_tor_in_duine	sw_foreign_bees	DURATION[4];GLOBAL
27273203	sw_foreign_bees_vik_reg_tor_in_duine	TARGET	EVENT
27273204	sw_foreign_bees_vik_reg_tor_in_duine	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273205	sw_foreign_bees_vik_reg_vedrafjordr	sw_foreign_bees	DURATION[4];GLOBAL
27273206	sw_foreign_bees_vik_reg_vedrafjordr	TARGET	EVENT
27273207	sw_foreign_bees_vik_reg_vedrafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273208	sw_foreign_bees_vik_reg_veisafjordr	sw_foreign_bees	DURATION[4];GLOBAL
27273209	sw_foreign_bees_vik_reg_veisafjordr	TARGET	EVENT
27273210	sw_foreign_bees_vik_reg_veisafjordr	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273211	sw_foreign_bees_vik_reg_waerincwicum	sw_foreign_bees	DURATION[4];GLOBAL
27273212	sw_foreign_bees_vik_reg_waerincwicum	TARGET	EVENT
27273213	sw_foreign_bees_vik_reg_waerincwicum	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273214	sw_foreign_bees_vik_reg_werham	sw_foreign_bees	DURATION[4];GLOBAL
27273215	sw_foreign_bees_vik_reg_werham	TARGET	EVENT
27273216	sw_foreign_bees_vik_reg_werham	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273217	sw_foreign_bees_vik_reg_wintanceaster	sw_foreign_bees	DURATION[4];GLOBAL
27273218	sw_foreign_bees_vik_reg_wintanceaster	TARGET	EVENT
27273219	sw_foreign_bees_vik_reg_wintanceaster	TEXT_DISPLAY	LOOKUP[sw_foreign_crisis_level_up]
27273220	sw_foreign_church_crafts_vik_reg_aberffro	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273221	sw_foreign_church_crafts_vik_reg_aberffro	TARGET	EVENT
27273222	sw_foreign_church_crafts_vik_reg_aberteifi	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273223	sw_foreign_church_crafts_vik_reg_aberteifi	TARGET	EVENT
27273224	sw_foreign_church_crafts_vik_reg_achadh_bo	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273225	sw_foreign_church_crafts_vik_reg_achadh_bo	TARGET	EVENT
27273226	sw_foreign_church_crafts_vik_reg_aethelingaeg	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273227	sw_foreign_church_crafts_vik_reg_aethelingaeg	TARGET	EVENT
27273228	sw_foreign_church_crafts_vik_reg_airchardan	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273229	sw_foreign_church_crafts_vik_reg_airchardan	TARGET	EVENT
27273230	sw_foreign_church_crafts_vik_reg_bebbanburg	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273231	sw_foreign_church_crafts_vik_reg_bebbanburg	TARGET	EVENT
27273232	sw_foreign_church_crafts_vik_reg_blascona	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273233	sw_foreign_church_crafts_vik_reg_blascona	TARGET	EVENT
27273234	sw_foreign_church_crafts_vik_reg_bornais	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273235	sw_foreign_church_crafts_vik_reg_bornais	TARGET	EVENT
27273236	sw_foreign_church_crafts_vik_reg_cair_gwent	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273237	sw_foreign_church_crafts_vik_reg_cair_gwent	TARGET	EVENT
27273238	sw_foreign_church_crafts_vik_reg_caisil	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273239	sw_foreign_church_crafts_vik_reg_caisil	TARGET	EVENT
27273240	sw_foreign_church_crafts_vik_reg_cantwaraburg	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273241	sw_foreign_church_crafts_vik_reg_cantwaraburg	TARGET	EVENT
27273242	sw_foreign_church_crafts_vik_reg_carleol	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273243	sw_foreign_church_crafts_vik_reg_carleol	TARGET	EVENT
27273244	sw_foreign_church_crafts_vik_reg_casteltoun	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273245	sw_foreign_church_crafts_vik_reg_casteltoun	TARGET	EVENT
27273246	sw_foreign_church_crafts_vik_reg_cathair_commain	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273247	sw_foreign_church_crafts_vik_reg_cathair_commain	TARGET	EVENT
27273248	sw_foreign_church_crafts_vik_reg_ceaster	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273249	sw_foreign_church_crafts_vik_reg_ceaster	TARGET	EVENT
27273250	sw_foreign_church_crafts_vik_reg_cetretha	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273251	sw_foreign_church_crafts_vik_reg_cetretha	TARGET	EVENT
27273252	sw_foreign_church_crafts_vik_reg_cippanhamm	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273253	sw_foreign_church_crafts_vik_reg_cippanhamm	TARGET	EVENT
27273254	sw_foreign_church_crafts_vik_reg_colneceaster	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273255	sw_foreign_church_crafts_vik_reg_colneceaster	TARGET	EVENT
27273256	sw_foreign_church_crafts_vik_reg_corcach	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273257	sw_foreign_church_crafts_vik_reg_corcach	TARGET	EVENT
27273258	sw_foreign_church_crafts_vik_reg_dinefwr	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273259	sw_foreign_church_crafts_vik_reg_dinefwr	TARGET	EVENT
27273260	sw_foreign_church_crafts_vik_reg_doreceaster	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273261	sw_foreign_church_crafts_vik_reg_doreceaster	TARGET	EVENT
27273262	sw_foreign_church_crafts_vik_reg_druim_da_ethiar	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273263	sw_foreign_church_crafts_vik_reg_druim_da_ethiar	TARGET	EVENT
27273264	sw_foreign_church_crafts_vik_reg_dun_att	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273265	sw_foreign_church_crafts_vik_reg_dun_att	TARGET	EVENT
27273266	sw_foreign_church_crafts_vik_reg_dun_foither	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273267	sw_foreign_church_crafts_vik_reg_dun_foither	TARGET	EVENT
27273268	sw_foreign_church_crafts_vik_reg_dun_patraic	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273269	sw_foreign_church_crafts_vik_reg_dun_patraic	TARGET	EVENT
27273270	sw_foreign_church_crafts_vik_reg_dun_sebuirgi	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273271	sw_foreign_church_crafts_vik_reg_dun_sebuirgi	TARGET	EVENT
27273272	sw_foreign_church_crafts_vik_reg_dyflin	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273273	sw_foreign_church_crafts_vik_reg_dyflin	TARGET	EVENT
27273274	sw_foreign_church_crafts_vik_reg_eidenburg	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273275	sw_foreign_church_crafts_vik_reg_eidenburg	TARGET	EVENT
27273276	sw_foreign_church_crafts_vik_reg_eoferwic	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273277	sw_foreign_church_crafts_vik_reg_eoferwic	TARGET	EVENT
27273278	sw_foreign_church_crafts_vik_reg_exanceaster	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273279	sw_foreign_church_crafts_vik_reg_exanceaster	TARGET	EVENT
27273280	sw_foreign_church_crafts_vik_reg_gleawceaster	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273281	sw_foreign_church_crafts_vik_reg_gleawceaster	TARGET	EVENT
27273282	sw_foreign_church_crafts_vik_reg_grantabrycg	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273283	sw_foreign_church_crafts_vik_reg_grantabrycg	TARGET	EVENT
27273284	sw_foreign_church_crafts_vik_reg_grianan_aileach	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273285	sw_foreign_church_crafts_vik_reg_grianan_aileach	TARGET	EVENT
27273286	sw_foreign_church_crafts_vik_reg_guvan	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273287	sw_foreign_church_crafts_vik_reg_guvan	TARGET	EVENT
27273288	sw_foreign_church_crafts_vik_reg_haestingas	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273289	sw_foreign_church_crafts_vik_reg_haestingas	TARGET	EVENT
27273290	sw_foreign_church_crafts_vik_reg_hlymrekr	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273291	sw_foreign_church_crafts_vik_reg_hlymrekr	TARGET	EVENT
27273292	sw_foreign_church_crafts_vik_reg_inis_faithlenn	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273293	sw_foreign_church_crafts_vik_reg_inis_faithlenn	TARGET	EVENT
27273294	sw_foreign_church_crafts_vik_reg_ioua	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273295	sw_foreign_church_crafts_vik_reg_ioua	TARGET	EVENT
27273296	sw_foreign_church_crafts_vik_reg_lindcylne	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273297	sw_foreign_church_crafts_vik_reg_lindcylne	TARGET	EVENT
27273298	sw_foreign_church_crafts_vik_reg_loidis	sw_foreign_church_crafts	DURATION[4];GLOBAL
27273299	sw_foreign_church_crafts_vik_reg_loidis	TARGET	EVENT
